Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
OTOF,7.206452032,6.420714133,53.92960708,2.20E-09,1.43E-06,42.12250362,1,5.845109831,Upregulated
IFI27,7.754856947,6.070012618,47.11072763,1.21E-08,5.34E-06,40.88581582,2,5.272284983,Upregulated
SIGLEC1,4.836896928,8.273598938,88.63973493,1.75E-12,5.80E-09,39.83969088,3,8.23662184,Upregulated
IFI44L,4.676575339,10.840793,69.99480374,6.17E-11,1.17E-07,32.41702341,4,6.931786844,Upregulated
LY6E,3.702443127,8.378503809,94.73741693,6.06E-13,4.02E-09,31.08381565,5,8.395487679,Upregulated
FBXO39,3.70274723,1.42095579,67.90371557,9.88E-11,1.50E-07,25.26525013,6,6.823379659,Upregulated
TMPRSS2,4.648225267,-1.877232786,48.60307022,8.05E-09,3.82E-06,25.18447781,7,5.418084616,Upregulated
EPHB2,2.87805837,3.560314008,97.45525648,3.84E-13,4.02E-09,24.16270358,8,8.395487679,Upregulated
IFI44,3.653087639,9.998906781,63.36288382,2.52E-10,2.79E-07,23.94335287,9,6.554278253,Upregulated
OAS1,3.504661139,9.173617451,63.59858131,2.39E-10,2.79E-07,22.97052429,10,6.554278253,Upregulated
OAS3,3.805757646,10.66536136,56.92462186,1.08E-09,9.54E-07,22.91313675,11,6.02065052,Upregulated
RSAD2,4.499251288,10.19302853,42.86575758,3.63E-08,1.12E-05,22.27138796,12,4.950020911,Upregulated
CMPK2,3.753183673,8.118872949,53.78879155,2.26E-09,1.43E-06,21.93777079,13,5.845109831,Upregulated
SPATS2L,4.535720207,6.506669176,36.85506231,1.95E-07,3.60E-05,20.1559406,14,4.443823622,Upregulated
USP18,4.500603874,6.22472251,32.6719871,6.78E-07,7.50E-05,18.56379036,15,4.124733231,Upregulated
SMTNL1,3.950362236,6.342586364,39.25836609,9.82E-08,2.14E-05,18.44834207,16,4.670038079,Upregulated
ISG15,4.220451384,5.87370203,34.33117345,4.10E-07,5.51E-05,17.97580677,17,4.259214272,Upregulated
SERPING1,4.299462448,8.149299936,33.27845899,5.64E-07,6.74E-05,17.93372735,18,4.171155713,Upregulated
C1QC,4.356368755,1.164918398,30.39276063,1.34E-06,0.0001181,17.11072888,19,3.927750344,Upregulated
EPSTI1,3.010136946,8.376611681,51.7018966,3.75E-09,2.07E-06,17.10757119,20,5.683319895,Upregulated
HES4,3.481230458,-0.563759296,37.96126405,1.11E-07,2.33E-05,16.12681382,21,4.632503941,Upregulated
MX1,3.326760444,10.13687941,40.72003712,6.53E-08,1.58E-05,15.97600435,22,4.802270742,Upregulated
IFIT3,3.249792539,11.16090782,41.55302712,5.19E-08,1.38E-05,15.79558331,23,4.860489745,Upregulated
XAF1,2.722252143,10.21354481,52.71761813,2.92E-09,1.77E-06,15.6613603,24,5.753089529,Upregulated
AGRN,2.891391151,2.705884163,46.59937301,1.36E-08,5.15E-06,15.28978919,25,5.288039006,Upregulated
EIF2AK2,2.582364628,8.658094516,54.93262948,1.72E-09,1.20E-06,15.28797379,26,5.92014529,Upregulated
IFIT1,3.579413581,10.53574667,34.50792185,3.89E-07,5.44E-05,15.26368643,27,4.264298073,Upregulated
OAS2,3.050351585,9.956747801,43.64247421,2.95E-08,1.03E-05,15.21201088,28,4.986969684,Upregulated
IFITM3,3.074075448,9.288425519,41.30830187,5.55E-08,1.45E-05,14.87829662,29,4.839925653,Upregulated
JUP,2.805003521,5.053380239,43.88699314,2.76E-08,9.91E-06,14.03546111,30,5.00372317,Upregulated
IRF7,2.597826872,5.95011718,46.80450932,1.28E-08,5.22E-06,13.72272828,31,5.282387531,Upregulated
DDX60,2.576291951,8.233854797,46.7669711,1.30E-08,5.15E-06,13.62447743,32,5.28840585,Upregulated
HESX1,4.945913063,2.670496922,19.17206443,6.48E-05,0.001822714,13.54824773,33,2.739281415,Upregulated
HERC5,3.212713674,8.76527123,32.97290495,6.18E-07,7.11E-05,13.3265657,34,4.148071399,Upregulated
TRIM6,2.934795744,2.826432184,37.36280539,1.69E-07,3.25E-05,13.17250392,35,4.488388654,Upregulated
MT2A,3.596583617,4.98695235,26.76185175,4.45E-06,0.000278624,12.78578867,36,3.554981623,Upregulated
OASL,2.903116783,8.102119187,34.67930362,3.70E-07,5.46E-05,12.37605001,37,4.263021757,Upregulated
AXL,3.180942802,2.322576014,28.78958645,2.30E-06,0.000172396,11.97138857,38,3.763471811,Upregulated
ERICH3,4.316288328,2.717171175,19.41895382,5.90E-05,0.001706584,11.94693503,39,2.76787233,Upregulated
IFI6,3.011632055,7.792232411,30.88329049,1.18E-06,0.00010802,11.94562293,40,3.966494814,Upregulated
PHF24,-2.380274628,-0.279813636,43.07429598,3.75E-08,1.11E-05,11.78894153,41,4.952765279,Downregulated
C1QB,3.517915681,2.562374293,24.38033316,9.99E-06,0.000514062,11.57036927,42,3.288984251,Upregulated
PLSCR1,2.473154911,8.561523187,39.05360995,1.04E-07,2.23E-05,11.50524379,43,4.652051411,Upregulated
RNASE1,2.86165033,1.43783684,31.49405905,9.83E-07,9.75E-05,11.47829435,44,4.011075088,Upregulated
SPIC,3.658669196,-2.423751276,20.66732364,3.02E-05,0.00110991,10.81031446,45,2.954712186,Upregulated
RUFY4,2.859998769,5.109155925,28.76766881,2.31E-06,0.000171988,10.76647265,46,3.764502547,Upregulated
RPL7,-1.289300271,9.298160376,91.6162981,1.04E-12,4.58E-09,10.75112475,47,8.338728375,Downregulated
ZCCHC2,1.942542235,8.755173577,49.76072491,6.06E-09,3.09E-06,10.70212443,48,5.509339378,Upregulated
LAMP3,3.940794493,5.4176473,18.91211261,7.10E-05,0.001935879,10.6918551,49,2.713121711,Upregulated
IFIT2,2.850453305,11.45068374,28.50109993,2.52E-06,0.000179816,10.67543404,50,3.745170644,Upregulated
NTNG2,2.373969329,5.558625853,36.9414239,1.90E-07,3.56E-05,10.56093263,51,4.448639036,Upregulated
DHX58,2.272082611,6.343296209,38.68309363,1.16E-07,2.36E-05,10.51304611,52,4.627052758,Upregulated
HERC6,2.433549412,7.098837027,35.40957712,2.98E-07,4.82E-05,10.50482317,53,4.316667299,Upregulated
TRPV4,1.943154175,0.3048124,48.44076441,8.71E-09,3.99E-06,10.49089509,54,5.398900009,Upregulated
ANKRD45,3.821500186,-1.48365154,18.5008322,6.43E-05,0.001818474,10.47203005,55,2.740292959,Upregulated
C2,2.766398938,4.504518285,28.59360178,2.44E-06,0.00017739,10.37696164,56,3.751072013,Upregulated
DEFB1,5.237377071,-1.102837085,12.35725633,0.000927478,0.01076628,10.30681403,57,1.96793431,Upregulated
KIF18B,2.248884136,0.301903028,38.34642587,1.30E-07,2.62E-05,10.30252822,58,4.581173415,Upregulated
ZBP1,2.136377619,8.086608466,39.42329182,9.37E-08,2.07E-05,10.00471192,59,4.683025992,Upregulated
EXOC3L1,3.091365515,-0.765969346,22.33489155,1.87E-05,0.000782725,9.60298923,60,3.106390747,Upregulated
IFIH1,2.311571756,7.959030008,32.97654774,6.18E-07,7.14E-05,9.584197701,61,4.146182213,Upregulated
LGALS3BP,2.47465486,5.514871889,29.88486412,1.62E-06,0.000134976,9.576279802,62,3.869743598,Upregulated
ANGPT1,-1.940358589,2.069744827,41.09712938,5.90E-08,1.51E-05,9.356696758,63,4.82214824,Downregulated
CLSPN,1.489953719,2.537234671,58.55489223,7.40E-10,7.02E-07,9.168450235,64,6.153513441,Upregulated
CDC45,1.822562148,0.950796316,43.06171864,3.48E-08,1.12E-05,9.024449818,65,4.951518293,Upregulated
ADAMTS5,-2.245566826,-0.036392188,31.44366867,1.03E-06,9.95E-05,8.987642137,66,4.00239353,Downregulated
KIT,-1.576309359,1.701857476,51.83003656,3.65E-09,2.07E-06,8.958670339,67,5.683319895,Downregulated
SHISA5,1.48975464,8.642634886,56.5378735,1.18E-09,9.78E-07,8.952749382,68,6.00954623,Upregulated
SLC12A8,2.582115635,0.282237739,25.98884416,5.85E-06,0.000342134,8.949105739,69,3.46580363,Upregulated
PLVAP,3.054311964,1.058533485,20.61564906,3.81E-05,0.001289978,8.82518271,70,2.889417589,Upregulated
VSIG10L,1.995938174,0.60434658,36.28638623,2.34E-07,4.03E-05,8.771388083,71,4.39461913,Upregulated
HRK,-2.008543801,-1.160579212,34.71008456,3.78E-07,5.41E-05,8.570574323,72,4.267058711,Downregulated
PARP9,1.79218583,9.723831275,39.84419644,8.33E-08,1.91E-05,8.45829164,73,4.719539402,Upregulated
RPS23,-1.110131718,9.325275548,79.38912625,9.58E-12,2.49E-08,8.440492017,74,7.603144637,Downregulated
CACNA1A,2.031075914,2.679066664,32.96098522,6.21E-07,7.11E-05,8.425047906,75,4.148071399,Upregulated
KLHDC7B,1.952790781,2.699525587,34.82627369,3.54E-07,5.34E-05,8.343432674,76,4.27256865,Upregulated
DRAP1,1.713785136,5.838428704,41.70124658,4.98E-08,1.38E-05,8.33081467,77,4.861061339,Upregulated
PTPRU,2.839834481,-0.123029759,20.45052841,4.00E-05,0.00131893,8.178094026,78,2.87977841,Upregulated
PARP12,1.785666738,8.013764775,37.92051935,1.44E-07,2.85E-05,8.117431624,79,4.545882751,Upregulated
HELZ2,1.838554259,6.437341969,36.2695189,2.31E-07,4.06E-05,8.07450789,80,4.391770246,Upregulated
CCL2,4.472671799,5.282827956,11.16630275,0.001619455,0.01587424,8.047709901,81,1.79930705,Upregulated
SLC8A2,2.871309737,-2.237258201,18.82739056,5.37E-05,0.001603436,8.025162522,82,2.794948388,Upregulated
MKI67,1.892431688,4.827673034,33.96759952,4.58E-07,5.80E-05,8.017105635,83,4.236404245,Upregulated
NKAIN1,4.440981119,-2.347318888,11.17223062,0.001618713,0.01587424,7.990688637,84,1.79930705,Upregulated
CCL8,4.740853294,2.189634868,10.06789585,0.002635513,0.022225327,7.837350335,85,1.653151838,Upregulated
PARP14,1.953178229,10.41661128,31.12648924,1.09E-06,0.000103684,7.782026805,86,3.984289139,Upregulated
CDK18,1.600289708,2.208880933,41.6362962,5.08E-08,1.38E-05,7.779106432,87,4.861061339,Upregulated
HTR3A,-1.577024173,-2.057993516,40.62989153,4.13E-08,1.19E-05,7.765248359,88,4.923988163,Downregulated
ANKUB1,-1.827491672,0.341742533,34.23760043,4.32E-07,5.64E-05,7.764724064,89,4.248842378,Downregulated
KIFC1,1.76776335,1.385128809,36.39815264,2.24E-07,4.07E-05,7.761268752,90,4.39044556,Upregulated
HMMR,1.731294253,0.627782942,37.15008816,1.81E-07,3.44E-05,7.727414163,91,4.463374236,Upregulated
FAP,2.965183091,-0.419179284,17.77865045,0.000106663,0.002589952,7.670063427,92,2.586708204,Upregulated
JPH4,1.545402781,1.175976592,42.98697586,3.54E-08,1.12E-05,7.65209014,93,4.951518293,Upregulated
PARP10,1.730896489,6.69346667,36.16774491,2.38E-07,4.06E-05,7.60157722,94,4.391699486,Upregulated
NEXN,2.467246442,5.500122203,22.32069642,2.04E-05,0.000843358,7.58428564,95,3.073987872,Upregulated
RPS17,-1.109243726,5.394451992,67.59067678,1.02E-10,1.50E-07,7.568791075,96,6.823379659,Downregulated
FBXO6,1.798121311,4.664735631,33.53515591,5.21E-07,6.41E-05,7.539547957,97,4.193014069,Upregulated
SAMD9L,2.061024109,10.09289942,27.65219744,3.32E-06,0.000219786,7.539227173,98,3.658000476,Upregulated
TICRR,1.625065108,-0.019596673,38.8365471,1.14E-07,2.36E-05,7.519261988,99,4.627052758,Upregulated
TYMP,1.757302828,8.101643178,34.86908286,3.49E-07,5.38E-05,7.502474295,100,4.269312139,Upregulated
CXCL10,4.378571617,5.237291014,10.4712949,0.002198499,0.019558244,7.481534532,101,1.70867013,Upregulated
MCM10,1.95407119,0.449812145,29.45880665,1.88E-06,0.000151871,7.461672423,102,3.818526399,Upregulated
IL17RD,3.056520765,-2.003588573,15.93354761,0.000181263,0.00367002,7.443641537,103,2.435331578,Upregulated
ARHGAP23,1.705542066,-0.180676795,35.71548559,2.81E-07,4.61E-05,7.395207197,104,4.335986397,Upregulated
IQGAP3,1.674651038,-0.363228536,36.39654976,2.32E-07,4.03E-05,7.359453489,105,4.39461913,Upregulated
IFIT5,1.984621826,7.282029771,27.61455716,3.36E-06,0.000221021,7.254917789,106,3.655566867,Upregulated
TMEM255A,2.576461117,3.39470331,19.78422578,5.13E-05,0.001554808,7.235535814,107,2.80832331,Upregulated
NID1,1.449517664,5.039585254,42.72086151,3.78E-08,1.11E-05,7.179120759,108,4.952765279,Upregulated
CES1,1.965329919,5.97391442,27.54672265,3.44E-06,0.000222687,7.17798466,109,3.652305189,Upregulated
SDC2,-1.667977772,0.358563291,34.21840306,4.33E-07,5.64E-05,7.086974646,110,4.248842378,Downregulated
ENTPD2,-2.01359155,-1.247244477,25.93852695,5.89E-06,0.000339867,6.984525724,111,3.468690423,Downregulated
CFB,2.401107945,1.771076616,20.45531856,4.01E-05,0.00131893,6.91465882,112,2.87977841,Upregulated
RD3L,2.181816767,-2.272494302,22.190993,1.55E-05,0.000698139,6.885940706,113,3.156058203,Upregulated
HJURP,1.749567281,0.916497385,30.55934993,1.31E-06,0.000117098,6.878334263,114,3.931448844,Upregulated
TRIM22,1.666484433,10.46425542,32.70723132,6.71E-07,7.52E-05,6.87231372,115,4.123839133,Upregulated
NRXN1,-1.711786617,-1.57695477,31.1273619,1.03E-06,9.94E-05,6.851253851,116,4.002399472,Downregulated
E2F8,1.829492436,0.254202858,28.33837333,2.69E-06,0.000187393,6.818970802,117,3.727247333,Upregulated
PML,1.798623343,6.824573156,29.08145507,2.09E-06,0.000164129,6.807458055,118,3.784815805,Upregulated
IFI35,1.954605711,7.040433071,26.01362971,5.72E-06,0.000335961,6.789734584,119,3.473710604,Upregulated
ENAM,-1.627106711,-0.833030742,33.2387064,6.11E-07,7.19E-05,6.742028543,120,4.143568764,Downregulated
KIAA1958,1.736881928,4.533738431,29.92481765,1.60E-06,0.000134119,6.726091291,121,3.872509227,Upregulated
CCL1,3.741049572,-2.140453014,10.93625858,0.001652152,0.016087891,6.709575704,122,1.793500881,Upregulated
SCRT2,-1.568526472,-0.789813755,34.70225413,3.95E-07,5.46E-05,6.685882251,123,4.26252433,Downregulated
RNF213,1.53767337,11.64245292,35.69186978,2.74E-07,4.61E-05,6.668294115,124,4.336612864,Upregulated
RSPH14,-1.755953014,-1.668519456,28.8623568,2.02E-06,0.000161461,6.658456318,125,3.791933079,Downregulated
CD177,4.025209944,5.433877087,10.03712706,0.002667763,0.022383591,6.641879095,126,1.650070229,Upregulated
RNF150,4.171938586,-2.040715067,9.458031636,0.003347641,0.026108847,6.605064483,127,1.5832123,Upregulated
RTP4,2.336665785,5.277533553,19.67003174,5.35E-05,0.001599739,6.533202559,128,2.795950796,Upregulated
MOV10,1.633073717,7.200259113,30.91377213,1.17E-06,0.000108741,6.47285975,129,3.963605367,Upregulated
CCL23,-1.953310188,-0.747192631,24.70087021,9.33E-06,0.000489986,6.465098702,130,3.309816711,Downregulated
VWA3B,3.255439924,-1.816485214,12.25380342,0.000887178,0.010437115,6.450392265,131,1.981419536,Upregulated
CCDC125,-1.168528371,5.443241809,48.71461207,7.88E-09,3.82E-06,6.331185593,132,5.418084616,Downregulated
NOSTRIN,2.15860739,-2.035226909,20.44303161,3.36E-05,0.001196589,6.307569296,133,2.922054897,Upregulated
TREX1,1.617443398,4.205127706,30.12557428,1.50E-06,0.000127958,6.29659806,134,3.892932555,Upregulated
CD68,1.673913105,9.429375592,28.60609979,2.43E-06,0.00017739,6.278968601,135,3.751072013,Upregulated
SDC3,2.055868771,3.649744002,22.0351567,2.26E-05,0.000911015,6.250816827,136,3.040474623,Upregulated
SAMD4A,2.286494214,5.231783455,19.07106357,6.68E-05,0.001865289,6.240423017,137,2.729253798,Upregulated
RRM2,1.639502969,3.253021931,29.15243686,2.04E-06,0.000162392,6.212791204,138,3.789435774,Upregulated
ASPM,1.578289696,2.247598723,30.47272522,1.34E-06,0.0001181,6.199127898,139,3.927750344,Upregulated
GRN,1.307021299,8.624461109,40.11925607,7.71E-08,1.83E-05,6.192201084,140,4.737643594,Upregulated
ABCA1,1.44560932,8.013583615,33.95969738,4.59E-07,5.80E-05,6.12418546,141,4.236404245,Upregulated
BRCA2,1.754259323,4.286366758,26.08694213,5.58E-06,0.000329269,6.109119213,142,3.482449335,Upregulated
NEIL3,1.46572275,-1.190273372,33.37007023,5.80E-07,6.88E-05,6.100904876,143,4.162386696,Upregulated
KCND1,1.525038677,4.06951231,31.23408957,1.06E-06,0.000100987,6.093649809,144,3.995734602,Upregulated
TCN2,2.456810954,5.221847266,16.8793403,0.000154322,0.003316682,6.091162113,145,2.479296221,Upregulated
ETV7,2.533580339,4.473264215,15.91328532,0.000225512,0.004300184,5.995750719,146,2.366512964,Upregulated
NAT8,3.113541444,0.359312095,12.02677382,0.001117717,0.012340417,5.942723693,147,1.908670175,Upregulated
GPR183,-1.387460068,5.203307062,34.79065695,3.58E-07,5.34E-05,5.928018389,148,4.27256865,Downregulated
UBE2L6,1.824734564,8.694169267,23.69082101,1.26E-05,0.000599381,5.879836363,149,3.22229681,Upregulated
LIF,2.105950241,0.662231759,19.46825086,5.80E-05,0.001681814,5.842373448,150,2.77422198,Upregulated
ANXA10,2.254265213,-0.817271938,17.54107647,0.000119617,0.002787268,5.759244619,151,2.554821227,Upregulated
APOBEC3A,1.753536647,6.374789338,24.17794541,1.07E-05,0.000535022,5.736920688,152,3.271628624,Upregulated
TNR,-1.660591022,-2.234171211,24.5565202,6.45E-06,0.000361238,5.716097584,153,3.442206725,Downregulated
ACVRL1,1.512977138,1.003258385,28.74020077,2.34E-06,0.000171766,5.696453929,154,3.765062794,Upregulated
PDZD7,1.342638179,-0.960830072,34.2612458,4.47E-07,5.76E-05,5.692414534,155,4.23972342,Upregulated
TGM2,2.505713928,2.27864287,15.05114181,0.000318385,0.005368027,5.688434922,156,2.270185298,Upregulated
CTSL,1.931494381,4.928953342,21.05920794,3.21E-05,0.001156959,5.672184641,157,2.936681927,Upregulated
RGL1,1.769495062,3.838568474,23.49695134,1.35E-05,0.000632234,5.660831415,158,3.19912247,Upregulated
FBXO43,1.601840489,-1.487983348,26.43982446,5.02E-06,0.000301531,5.63954889,159,3.520668211,Upregulated
CCL4L2,-2.072266387,-0.820773121,18.94717352,7.21E-05,0.00196289,5.609840525,160,2.707103952,Downregulated
BST2,1.513779185,7.00765119,27.97652172,2.99E-06,0.000204255,5.58558493,161,3.68982807,Upregulated
KLF10,1.731297213,7.524935937,23.18965907,1.50E-05,0.000679899,5.483980474,162,3.167555769,Upregulated
SKA3,1.677923589,-0.495869441,24.20342713,1.09E-05,0.000541924,5.480202031,163,3.266061736,Upregulated
LILRB1,1.404654856,7.302741981,30.11325249,1.50E-06,0.000127958,5.468226616,164,3.892932555,Upregulated
HRH4,-1.323709456,3.245447159,32.54657047,7.05E-07,7.67E-05,5.447284438,165,4.115166219,Downregulated
GBP1,1.93239083,9.221738583,19.78483908,5.13E-05,0.001554808,5.426778213,166,2.80832331,Upregulated
EXO1,1.340676501,0.311123008,31.88788969,8.74E-07,9.07E-05,5.419778186,167,4.042569691,Upregulated
TICAM1,1.635926181,3.290814923,24.5180347,9.50E-06,0.000496648,5.405021056,168,3.303951681,Upregulated
TRIM34,1.265941194,0.009443306,34.36841319,4.15E-07,5.51E-05,5.391611245,169,4.258974484,Upregulated
KIF14,1.280712121,0.705773516,33.5813057,5.18E-07,6.41E-05,5.370043942,170,4.193014069,Upregulated
DDX60L,1.712542277,10.17950438,22.84975005,1.70E-05,0.000733651,5.367981447,171,3.134510323,Upregulated
STAB1,1.247508804,6.732885033,34.84183879,3.52E-07,5.35E-05,5.329329392,172,4.271977379,Upregulated
LYPD6B,-1.751522873,-2.046272663,21.36288939,2.33E-05,0.000925923,5.313113084,173,3.033424894,Downregulated
TROAP,1.453163479,0.393680815,27.62369768,3.38E-06,0.000220936,5.312378645,174,3.655733661,Upregulated
MMP19,1.300359038,0.337958175,32.06660998,8.26E-07,8.64E-05,5.283829248,175,4.063361805,Upregulated
FFAR3,1.986411816,1.230097952,18.43500084,8.51E-05,0.002204815,5.277156865,176,2.656627806,Upregulated
FRMD3,2.142625119,5.492016941,16.55599064,0.000175081,0.003572086,5.24317098,177,2.447078088,Upregulated
MX2,1.529000206,9.527086944,25.54066338,6.70E-06,0.000372538,5.242681489,178,3.428829813,Upregulated
ENPP1,-1.275418645,-1.401438927,32.40664349,7.63E-07,8.18E-05,5.213262635,179,4.087491316,Downregulated
BATF2,2.039023167,4.741209858,17.5402123,0.000119506,0.002787281,5.20933577,180,2.554819314,Upregulated
RSPH9,1.801834816,1.135009949,20.5808528,3.84E-05,0.001295584,5.202859958,181,2.887534369,Upregulated
SIGLEC14,1.535097768,7.320775649,25.20511621,7.51E-06,0.000408834,5.201607171,182,3.388453348,Upregulated
PABPC3,2.265389543,0.443634406,15.16970747,0.000305166,0.005236049,5.16734523,183,2.280996329,Upregulated
XKRX,-1.366044698,0.477839008,28.92674671,2.22E-06,0.000171361,5.1446441,184,3.766087676,Downregulated
SAMD9,1.77322064,9.766319433,20.70737579,3.65E-05,0.001263347,5.13963995,185,2.8984774,Upregulated
RPS18,-1.333510977,9.61185836,29.62350461,1.76E-06,0.000143076,5.126592008,186,3.844431803,Downregulated
DTL,1.500676495,1.397921497,25.4303297,6.97E-06,0.000385832,5.122711481,187,3.413601466,Upregulated
UNC93B1,1.234913485,6.061257638,32.86161013,6.40E-07,7.26E-05,5.111224191,188,4.138933014,Upregulated
ADAMTS14,1.434930331,-0.611832485,26.82026093,4.52E-06,0.000279221,5.09981642,189,3.554051587,Upregulated
PKMYT1,1.932005252,-1.667938417,17.77255548,0.000105276,0.00256095,5.006982794,190,2.591598956,Upregulated
TNFSF15,1.725931195,1.623495777,20.63436464,3.76E-05,0.00127899,4.993348346,191,2.893132912,Upregulated
RPL9,-1.254205251,8.762648377,31.0595453,1.12E-06,0.000105124,4.989602144,192,3.978297922,Downregulated
EPS8L1,1.258066963,0.63156573,30.92930669,1.17E-06,0.000108231,4.989051832,193,3.965648872,Upregulated
CEP55,1.50208054,0.704258908,24.65234128,9.12E-06,0.000486299,4.976537934,194,3.313096603,Upregulated
RPL3,-1.030339149,9.612375776,40.82455691,6.34E-08,1.56E-05,4.952690036,195,4.806854169,Downregulated
UBQLNL,1.630038493,2.013661427,21.83420408,2.43E-05,0.000947787,4.928078158,196,3.023289437,Upregulated
