Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
CROCC2,-4.548335722,-1.374309845,139.4616312,1.89E-22,2.69E-18,79.91204383,1,17.56951305,Downregulated
ENHO,-4.92531899,-0.100858919,127.8064628,1.11E-18,5.26E-15,70.32839476,2,14.27895227,Downregulated
IL4,-3.61493836,-1.719796988,127.6034072,1.25E-20,8.91E-17,58.02072935,3,16.05026796,Downregulated
SHD,-4.066736155,-2.508370452,97.54855358,1.70E-16,4.03E-13,50.40708133,4,12.39497214,Downregulated
SLC4A3,-3.572071851,-1.816848879,103.8521921,3.94E-18,1.40E-14,49.48202004,5,13.85247053,Downregulated
LYPD2,-4.219333997,-1.083353133,78.88328973,1.75E-14,2.08E-11,45.0719508,7,10.68224294,Downregulated
IGFBP6,-3.409282883,-1.82428232,97.11000217,3.59E-17,1.02E-13,44.28502612,8,12.98954286,Downregulated
IL34,-3.775552023,-2.004937892,80.38960741,1.88E-15,2.96E-12,43.52851299,9,11.52904601,Downregulated
ZDHHC1,-3.447602733,-0.30003109,108.8386957,1.32E-15,2.68E-12,39.89443483,10,11.57164497,Downregulated
CRIP2,-3.852749451,1.199783518,88.80578456,2.00E-13,1.36E-10,38.01601086,12,9.867241912,Downregulated
PPP1R17,-3.759697016,-0.980621119,75.53516867,1.71E-13,1.22E-10,37.27177341,14,9.913504532,Downregulated
DCANP1,-3.194011786,-1.755755595,85.60500885,2.08E-15,2.96E-12,36.82390884,16,11.52904601,Downregulated
TIFAB,-3.213975306,-1.162764455,88.86677031,9.99E-15,1.29E-11,34.99356063,22,10.88793699,Downregulated
PNMA6A,-3.301115946,-1.347862088,80.44687983,3.53E-14,3.36E-11,34.57664964,23,10.4742306,Downregulated
SEZ6L,-3.266563238,-1.429031601,79.6921745,3.38E-14,3.36E-11,34.21473661,28,10.4742306,Downregulated
FXYD7,-3.237113319,-0.725504002,85.43004618,8.62E-14,7.22E-11,32.82847734,36,10.14128148,Downregulated
LRRC36,-3.235917747,-2.542653511,67.97855047,1.29E-13,9.67E-11,32.40562572,40,10.01435396,Downregulated
CACNG6,-3.586637898,-0.161357882,70.1091796,6.06E-12,1.49E-09,31.65840203,42,8.826762816,Downregulated
PLD4,-3.287834671,1.513235983,80.10641204,1.21E-12,4.52E-10,30.72361627,48,9.344635405,Downregulated
OLFM1,-3.555464125,-0.126298496,65.14075825,2.19E-11,4.14E-09,29.80459653,53,8.382758335,Downregulated
UPK3A,-3.158674456,0.196638551,76.96234847,2.16E-12,7.34E-10,28.85196224,58,9.134199374,Downregulated
TPPP3,-3.69637077,2.300909407,59.95261427,1.32E-10,1.74E-08,28.67982686,60,7.758915068,Downregulated
SELENOM,-2.967931975,0.87232887,82.00299117,8.27E-13,3.68E-10,27.99866357,66,9.433728201,Downregulated
PRSS33,-4.279959218,2.702867343,45.32709521,7.03E-09,3.03E-07,27.90064047,67,6.518903346,Downregulated
SLC18A1,-2.870787955,-2.446628619,59.69833119,1.96E-12,6.82E-10,26.31466654,77,9.166356749,Downregulated
TNFRSF4,-2.673230388,0.544270712,81.04638101,1.02E-12,4.26E-10,25.04926617,82,9.370410526,Downregulated
SARDH,-2.547237632,-0.563305164,83.58982348,3.53E-13,1.94E-10,24.74159099,87,9.713106731,Downregulated
DNASE1L3,-2.686723963,-0.900547883,71.48012866,3.07E-12,8.58E-10,24.35892427,91,9.066403773,Downregulated
SYT17,-2.621937541,-0.179912531,76.07772013,2.53E-12,8.20E-10,23.82305407,94,9.08604942,Downregulated
CD248,-2.784496283,-0.893116486,63.58182953,2.21E-11,4.14E-09,23.34175943,97,8.382758335,Downregulated
FLT3LG,-2.668425064,3.569502892,70.41414202,9.74E-12,2.17E-09,23.11841026,99,8.663691019,Downregulated
NEURL1,-3.101443181,1.259868834,54.59914705,5.48E-10,4.85E-08,22.68435056,102,7.314127401,Downregulated
SLC12A3,-2.633779639,-2.322142094,55.39025684,1.21E-11,2.46E-09,22.67528189,103,8.609407391,Downregulated
AHNAK2,-2.330072692,-1.843898841,67.7036353,1.08E-12,4.41E-10,21.79984224,110,9.355863581,Downregulated
RYR1,-2.234656209,0.567402372,84.21556949,5.16E-13,2.54E-10,21.44266884,113,9.595511272,Downregulated
GATA3,-2.401194328,2.241656278,71.04234916,8.57E-12,1.94E-09,20.92027408,116,8.712445234,Downregulated
GZMM,-2.950695265,2.405362829,51.60753065,1.17E-09,8.58E-08,20.85071976,117,7.066375173,Downregulated
RNF207,-2.185550275,-0.426806013,82.43271713,6.16E-13,2.93E-10,20.83605112,118,9.533549219,Downregulated
NOG,-2.847867419,-0.811220175,51.58873832,6.55E-10,5.56E-08,20.66171644,120,7.255153909,Downregulated
SORBS3,-2.427841011,2.306829183,68.17381031,1.68E-11,3.24E-09,20.610732,121,8.489325254,Downregulated
NPDC1,-2.729319442,1.470468816,57.05294117,2.81E-10,2.98E-08,20.53882821,124,7.525256258,Downregulated
P2RX6,-2.470386223,-1.355764374,60.38840016,2.80E-11,4.92E-09,20.52319659,125,8.307687436,Downregulated
SFTPD,-3.029437005,-0.711272759,45.10958309,4.38E-09,2.18E-07,20.18000173,129,6.661304292,Downregulated
ANO9,-2.623733108,3.678142339,58.90052227,1.65E-10,2.04E-08,20.17551202,130,7.689620549,Downregulated
CROCC,-2.246550404,1.878241826,73.67780977,4.72E-12,1.21E-09,20.03324397,131,8.917335634,Downregulated
TMIE,-2.415876515,-1.263798259,61.0546282,3.08E-11,5.29E-09,19.99484593,133,8.276435408,Downregulated
PI16,-2.721772138,1.598453282,54.57746584,5.35E-10,4.77E-08,19.92821341,134,7.321778752,Downregulated
NOXA1,-2.591264778,0.526435403,57.93456941,2.32E-10,2.60E-08,19.65447615,143,7.584896885,Downregulated
CYP4F22,-2.857065197,0.064724012,49.15050029,2.28E-09,1.41E-07,19.57428115,144,6.851184626,Downregulated
LYNX1,-3.07342899,0.74236626,43.76712097,1.15E-08,4.35E-07,19.5520078,145,6.361626661,Downregulated
ZNF703,-3.151662492,1.587861026,41.49546458,2.22E-08,7.22E-07,19.35639761,148,6.141646721,Downregulated
LTB,-2.102712782,7.066601074,75.93125027,2.73E-12,8.32E-10,19.09196009,152,9.079680429,Downregulated
PRSS41,-2.831790011,-2.249010548,40.20091647,3.46E-09,1.83E-07,19.08212875,153,6.738539465,Downregulated
TNNC1,-2.438340767,-0.972616039,57.98267776,1.12E-10,1.52E-08,19.06136772,155,7.817351856,Downregulated
HTR6,-2.613986486,-1.327262622,49.801011,6.26E-10,5.34E-08,19.0099123,157,7.272383542,Downregulated
RPLP2,-2.465582526,8.267430796,58.85608716,1.66E-10,2.04E-08,18.96250108,159,7.690880704,Downregulated
NDRG2,-2.159402692,2.05126724,71.77387196,7.25E-12,1.71E-09,18.93145938,161,8.766988876,Downregulated
SLC44A5,-2.877029648,-1.284756243,42.50221923,5.78E-09,2.64E-07,18.92629712,162,6.578415739,Downregulated
FCER2,-2.486664158,3.465086366,57.18620925,2.58E-10,2.78E-08,18.78902036,166,7.555913933,Downregulated
KCNG1,-2.594073289,-1.832770388,46.55576533,7.51E-10,6.12E-08,18.71189628,169,7.213325992,Downregulated
PNMA3,-2.383811106,0.706344667,60.8711048,1.09E-10,1.49E-08,18.65477137,170,7.825608042,Downregulated
PKIB,-2.510133488,-1.253816965,51.90489719,3.97E-10,3.85E-08,18.61078073,173,7.414259367,Downregulated
FUOM,-2.542458106,2.131450141,54.32280187,5.60E-10,4.93E-08,18.57903388,174,7.307508365,Downregulated
PTPRCAP,-2.746777446,4.145570012,47.52630903,3.61E-09,1.89E-07,18.46835645,176,6.723645004,Downregulated
STMN3,-2.2479584,4.086847791,64.25391098,4.27E-11,6.76E-09,18.36529441,177,8.169766134,Downregulated
RPS28,-2.648557728,6.219595305,49.92696572,1.83E-09,1.20E-07,18.33247063,179,6.921680593,Downregulated
SAMD11,-2.468622522,0.569373445,55.01578781,4.97E-10,4.45E-08,18.14740687,183,7.351227947,Downregulated
C12orf57,-2.487068746,4.189870014,53.42479338,6.99E-10,5.83E-08,17.99290286,185,7.234582029,Downregulated
NOP53,-2.223233569,6.603786529,62.82996305,6.07E-11,9.11E-09,17.87591196,188,8.040501101,Downregulated
REX1BD,-2.186247133,2.568645913,62.24461358,7.11E-11,1.06E-08,17.43903131,199,7.976697167,Downregulated
NR4A1,-2.645951362,2.079204616,45.75886167,6.11E-09,2.75E-07,17.35973558,201,6.560867228,Downregulated
VMO1,-3.10752747,-0.85093453,34.23792921,1.30E-07,2.64E-06,17.3331474,202,5.577793781,Downregulated
NUDT14,-2.391373954,1.279469905,53.12404869,7.97E-10,6.34E-08,17.21246034,205,7.197728449,Downregulated
IL11RA,-2.08572174,3.675745987,65.19968272,3.39E-11,5.68E-09,17.19778751,206,8.245485091,Downregulated
SAMD10,-2.265870702,1.103630065,57.62533262,2.43E-10,2.67E-08,17.16077301,208,7.573588817,Downregulated
GOLGA7B,-2.327575523,2.604312129,54.91538719,4.72E-10,4.26E-08,17.15524464,209,7.370435233,Downregulated
SLC35F3,-2.488324362,-2.333235211,41.61772674,2.07E-09,1.32E-07,17.11789671,211,6.879286707,Downregulated
FCER1A,-3.13831643,3.360943543,34.35088634,2.03E-07,3.66E-06,17.06324165,213,5.43706858,Downregulated
SLC2A6,-2.273480596,3.880677962,56.42553788,3.14E-10,3.20E-08,17.04084007,214,7.495485159,Downregulated
SNTA1,-2.093312003,0.926546757,64.10958118,4.78E-11,7.40E-09,17.02007201,215,8.130690499,Downregulated
CBR3,-2.361415499,0.506176224,52.97920208,8.56E-10,6.63E-08,16.95078391,218,7.17823014,Downregulated
LOC728743,-2.196967474,3.60164072,58.84282339,1.67E-10,2.04E-08,16.89661475,220,7.690880704,Downregulated
TPM2,-2.029700953,2.638593095,66.08544171,2.75E-11,4.90E-09,16.86584543,223,8.309522346,Downregulated
FOXH1,-2.173967465,2.528047125,59.81482438,1.31E-10,1.75E-08,16.86243125,224,7.756524201,Downregulated
RPL13,-2.165465893,9.211919208,59.75560773,1.32E-10,1.74E-08,16.80166595,225,7.758915068,Downregulated
TP53I13,-2.334414954,3.374069392,52.86219323,8.16E-10,6.42E-08,16.78950286,226,7.192167285,Downregulated
CLEC4F,-3.206155167,-0.018790313,32.070525,4.14E-07,6.21E-06,16.69428287,229,5.206947887,Downregulated
CD3D,-2.182649903,5.973022972,57.70834832,2.24E-10,2.55E-08,16.57248519,233,7.592827948,Downregulated
SDSL,-2.481377524,0.044037238,47.05530593,4.30E-09,2.16E-07,16.54073093,235,6.665946947,Downregulated
TLE2,-2.417835973,-0.158010634,48.96594035,2.43E-09,1.47E-07,16.52114149,236,6.833028245,Downregulated
NBL1,-2.420551308,-0.006150673,48.71742531,2.67E-09,1.57E-07,16.47082605,238,6.804576295,Downregulated
GPSM1,-2.202614865,-0.632124342,55.36521539,3.55E-10,3.46E-08,16.43234474,239,7.460380389,Downregulated
BCAS4,-2.293860866,1.923501891,52.22350946,9.90E-10,7.46E-08,16.34833591,241,7.12699543,Downregulated
ABLIM2,-2.139705141,-1.504410632,53.4231037,2.12E-10,2.48E-08,16.27364603,243,7.605555422,Downregulated
EFNB1,-1.789335422,1.768110318,76.05451622,2.74E-12,8.25E-10,16.25358118,244,9.083585435,Downregulated
MMP17,-2.188005335,1.008025023,55.18680207,4.63E-10,4.23E-08,16.13336321,248,7.373548387,Downregulated
VEGFB,-2.105190385,3.053127241,58.15171813,2.01E-10,2.36E-08,16.0557685,249,7.626753673,Downregulated
CD3E,-2.105387632,6.40189399,57.80449628,2.18E-10,2.51E-08,16.00139732,253,7.600214364,Downregulated
PCBP4,-2.207161874,2.255649393,53.42399282,7.08E-10,5.87E-08,15.96081336,254,7.23137417,Downregulated
APRT,-2.157587956,5.12630807,55.23453457,4.30E-10,4.03E-08,15.95477505,255,7.394727526,Downregulated
CACNA2D3,-2.452596683,1.064577463,44.59909121,8.84E-09,3.49E-07,15.83628806,258,6.456947518,Downregulated
ZBTB42,-2.013538425,0.842639838,61.13505399,1.00E-10,1.42E-08,15.80445313,259,7.849094376,Downregulated
COL6A2,-2.444316795,1.494694776,44.48074868,9.00E-09,3.54E-07,15.76697616,261,6.450463457,Downregulated
SOAT2,-2.388630186,-1.48055219,42.87915403,5.42E-09,2.53E-07,15.75664422,262,6.596518923,Downregulated
DEGS2,-2.334937706,2.672633494,47.89777348,3.26E-09,1.79E-07,15.75187642,263,6.746165598,Downregulated
GPBAR1,-1.927070776,3.061077867,64.29350739,4.24E-11,6.76E-09,15.74371757,264,8.169766134,Downregulated
P2RY11,-2.508190478,1.959863812,42.69906831,1.51E-08,5.36E-07,15.72836838,266,6.270803002,Downregulated
ESPN,-2.417703826,-0.385836827,44.6193777,7.88E-09,3.28E-07,15.67823934,268,6.484764252,Downregulated
LMF1,-2.092758231,2.402305065,56.13480838,3.42E-10,3.36E-08,15.63934471,270,7.473077625,Downregulated
MARCHF10,-2.293976867,-2.1583024,41.7648658,2.78E-09,1.60E-07,15.58832769,272,6.795329068,Downregulated
RPL18A,-2.203711159,7.924127972,51.28785776,1.25E-09,8.92E-08,15.53499738,275,7.049470758,Downregulated
P3H3,-2.366421923,-0.335522781,45.49234454,6.28E-09,2.81E-07,15.50481005,277,6.552005754,Downregulated
RORC,-2.136577937,1.12885225,53.79074349,6.66E-10,5.62E-08,15.49075212,278,7.250263074,Downregulated
FGFR2,-2.698590242,-1.397185674,34.60225135,8.43E-08,1.92E-06,15.4261647,282,5.716379043,Downregulated
METRN,-2.088339419,-0.311798375,55.13227088,4.49E-10,4.15E-08,15.41496788,283,7.381447545,Downregulated
TNFRSF25,-2.342375045,3.336091288,45.80869509,5.93E-09,2.69E-07,15.39015026,284,6.57031857,Downregulated
CLEC10A,-2.573422838,3.43466589,39.69165564,3.71E-08,1.05E-06,15.38737672,285,5.979342566,Downregulated
IL32,-2.242068036,7.166671998,49.26787743,2.20E-09,1.37E-07,15.3850469,286,6.861989311,Downregulated
METTL26,-2.182435058,3.631744662,50.9727042,1.37E-09,9.42E-08,15.33342722,288,7.025834362,Downregulated
ARHGAP44,-2.256691578,-0.893742407,47.158185,2.90E-09,1.65E-07,15.30735909,290,6.78309754,Downregulated
CIB2,-2.069637538,-0.407282808,54.93157196,4.59E-10,4.22E-08,15.26289503,292,7.374670563,Downregulated
SIGIRR,-2.159927458,4.532481599,51.38510924,1.22E-09,8.74E-08,15.24628929,293,7.058704323,Downregulated
SPNS3,-2.626432539,2.320238972,37.94146626,6.46E-08,1.57E-06,15.24499752,294,5.804450446,Downregulated
CCDC107,-1.94161807,3.002297648,60.66038446,1.05E-10,1.47E-08,15.20837042,295,7.832833171,Downregulated
IGSF9B,-2.354224269,-0.889657308,43.22661138,9.32E-09,3.64E-07,15.15831975,296,6.438774735,Downregulated
ZNF469,-1.835904973,-0.872799814,63.91078653,3.59E-11,5.95E-09,15.10117142,297,8.225464631,Downregulated
GIPC1,-2.037433728,2.510568287,55.33367706,4.22E-10,4.00E-08,15.07338649,298,7.398221737,Downregulated
MAPK11,-2.261549761,1.921761937,46.87998228,4.42E-09,2.18E-07,15.06607553,299,6.661836847,Downregulated
FCGBP,-2.451692218,1.148197747,41.49594858,2.22E-08,7.20E-07,15.05949232,301,6.142488932,Downregulated
DPP7,-2.413928273,4.841004672,42.20109636,1.72E-08,5.88E-07,15.04035104,302,6.230653666,Downregulated
TGM3,-2.444976266,2.315149273,41.26496305,2.31E-08,7.46E-07,14.98100925,303,6.127261626,Downregulated
TMEM8B,-1.961435302,0.931848819,58.1026438,2.16E-10,2.50E-08,14.91164922,305,7.602417068,Downregulated
FAAH,-1.985423277,2.860407033,56.56334702,3.04E-10,3.14E-08,14.896948,307,7.503159743,Downregulated
NSMF,-1.833558257,3.409017225,63.14225985,5.63E-11,8.54E-09,14.7942852,308,8.068620208,Downregulated
ZAP70,-2.220329144,5.648825056,46.82214932,4.41E-09,2.18E-07,14.79147051,309,6.661836847,Downregulated
ETNK2,-2.050582154,-1.007500774,51.5556319,7.89E-10,6.32E-08,14.7628494,310,7.199345498,Downregulated
KANK3,-1.622925007,-0.133769221,76.40402916,2.78E-12,8.25E-10,14.74197795,311,9.083585435,Downregulated
MATK,-2.428232322,3.152214193,40.41044939,2.97E-08,8.92E-07,14.69005197,312,6.04968966,Downregulated
RGS12,-1.873897818,1.418038904,60.76389908,1.06E-10,1.47E-08,14.67792899,313,7.832833171,Downregulated
PAXX,-2.192908476,3.969879107,47.06799527,4.11E-09,2.09E-07,14.64680092,314,6.679166543,Downregulated
LRRC56,-2.107891494,-0.896400392,48.89282421,1.83E-09,1.19E-07,14.59247019,316,6.922780528,Downregulated
HAPLN3,-2.320628804,3.074470932,42.76170831,1.46E-08,5.25E-07,14.57366197,318,6.280048729,Downregulated
CHLSN,-2.254000975,3.237815145,44.49744593,8.70E-09,3.45E-07,14.56479936,319,6.461753799,Downregulated
OLIG2,-2.700682018,-0.146584382,33.68616389,2.49E-07,4.27E-06,14.50095366,320,5.36936728,Downregulated
CD6,-2.191834744,5.270549788,45.92297116,5.72E-09,2.62E-07,14.42442575,324,6.580982342,Downregulated
LFNG,-1.981957588,5.771212976,53.8317283,6.26E-10,5.34E-08,14.41355574,325,7.272383542,Downregulated
SMPD3,-2.307775966,1.525720206,42.33428747,1.70E-08,5.83E-07,14.38778331,329,6.234480091,Downregulated
RASSF7,-2.340812874,3.089822727,41.27243913,2.29E-08,7.40E-07,14.35043439,332,6.130534631,Downregulated
ALPK2,-2.332373357,-2.532124351,35.3461071,2.18E-08,7.13E-07,14.33741803,333,6.147136775,Downregulated
GAMT,-2.217865843,0.684313662,44.63965387,8.84E-09,3.49E-07,14.32064335,335,6.456947518,Downregulated
KLRB1,-2.10555741,5.213035688,48.42701475,2.79E-09,1.60E-07,14.30795548,336,6.795329068,Downregulated
ZNF683,-2.346658206,0.424380674,41.02510327,2.61E-08,8.11E-07,14.29319153,338,6.090870625,Downregulated
LIME1,-2.317462927,3.48655022,41.54433615,2.10E-08,6.93E-07,14.27355767,340,6.159130963,Downregulated
SHF,-1.833776186,-0.708309047,59.15060661,1.38E-10,1.76E-08,14.21924491,342,7.754078726,Downregulated
PSD,-2.084068029,-0.719188721,48.23582658,2.53E-09,1.51E-07,14.21828152,343,6.822369193,Downregulated
GPR35,-1.867175419,1.592756779,57.69970125,2.31E-10,2.60E-08,14.16182694,349,7.584625843,Downregulated
SOX8,-2.364769883,-1.285627501,37.92570096,3.59E-08,1.03E-06,14.15801436,350,5.987057965,Downregulated
CD8B,-2.135404502,4.302681284,46.28804493,5.15E-09,2.44E-07,14.11875348,353,6.611746609,Downregulated
NHERF2,-2.066396207,-0.808002696,47.91689135,2.62E-09,1.55E-07,14.07412406,356,6.810951361,Downregulated
RPL8,-2.01417834,9.318130566,50.56054078,1.53E-09,1.03E-07,14.0736974,357,6.987314439,Downregulated
ZNF579,-2.097520414,-0.120921773,47.1853285,4.17E-09,2.10E-07,14.00769659,360,6.678217046,Downregulated
AIFM3,-2.072347943,1.506663816,48.04833709,3.19E-09,1.76E-07,13.99527658,361,6.753343053,Downregulated
KIFC2,-1.975021965,3.14515186,51.55643268,1.17E-09,8.58E-08,13.95624618,362,7.066375173,Downregulated
CD4,-1.927441767,6.344710576,53.27575628,7.27E-10,5.99E-08,13.92106184,364,7.222558976,Downregulated
PPAN-P2RY11,-2.220935051,2.708465228,42.48065093,1.59E-08,5.57E-07,13.89056196,365,6.254375585,Downregulated
TMEM204,-2.057549009,2.064569162,47.87619979,3.31E-09,1.80E-07,13.87814216,366,6.74498741,Downregulated
FAM241B,-2.129342743,-0.275795879,45.22805632,7.14E-09,3.04E-07,13.87737014,367,6.517208269,Downregulated
ZNF853,-1.914474305,0.930680019,53.72440123,6.82E-10,5.72E-08,13.86599228,368,7.24271527,Downregulated
RHPN1,-2.071956258,1.278898255,47.24281897,4.05E-09,2.08E-07,13.84571841,369,6.682437604,Downregulated
DBNDD1,-2.185527955,-0.428890885,43.12847985,1.27E-08,4.69E-07,13.83165422,370,6.328747337,Downregulated
NME3,-2.349665504,1.912276059,38.61170802,5.26E-08,1.36E-06,13.78397684,372,5.866357072,Downregulated
CAMK2N1,-2.026980629,-0.434006601,48.4279051,2.76E-09,1.60E-07,13.77647334,373,6.796549089,Downregulated
PLAAT5,-2.320967926,-0.875791027,38.40452207,4.29E-08,1.16E-06,13.77512768,374,5.935078864,Downregulated
ATP5F1D,-2.495779419,3.215184958,35.02457271,1.63E-07,3.10E-06,13.74864587,376,5.508758411,Downregulated
MAL,-2.455965541,4.033465579,35.75227258,1.29E-07,2.63E-06,13.70614769,377,5.580757327,Downregulated
SLC29A2,-2.07551037,1.012413226,46.34532425,5.30E-09,2.49E-07,13.70539118,378,6.603383618,Downregulated
TNFRSF18,-2.151177577,-0.064307331,43.57548487,1.19E-08,4.48E-07,13.65744626,381,6.34882327,Downregulated
CAPS,-2.078806572,2.234349069,45.69592788,6.17E-09,2.77E-07,13.63267229,382,6.557932072,Downregulated
CD7,-2.229795261,3.847231407,40.90506266,2.55E-08,8.02E-07,13.59186317,386,6.095565546,Downregulated
DENND6B,-1.994554302,2.051233478,48.58988295,2.70E-09,1.58E-07,13.56730029,387,6.80217143,Downregulated
ATP6V0E2,-1.990901054,3.128365561,48.32604677,2.88E-09,1.64E-07,13.50859004,388,6.785163942,Downregulated
PNPLA7,-2.065168228,0.584766567,45.5302453,6.83E-09,2.97E-07,13.47844018,391,6.526557979,Downregulated
CD74,-1.880622714,9.962417321,52.42699956,9.16E-10,6.98E-08,13.45790667,392,7.156090675,Downregulated
COL6A1,-2.140348165,-1.251154889,41.11577355,1.42E-08,5.18E-07,13.45405086,393,6.285916975,Downregulated
CAMK1,-1.818851838,4.461938547,55.31881344,4.20E-10,4.04E-08,13.44821552,394,7.393793841,Downregulated
DGCR6,-2.064500888,1.006442148,45.13381836,7.53E-09,3.16E-07,13.42073601,396,6.500716996,Downregulated
PTGDR2,-2.629729356,2.541459016,30.98360457,6.28E-07,8.44E-06,13.34251137,397,5.073720359,Downregulated
ANTKMT,-2.222508163,0.145359833,39.87763708,3.68E-08,1.05E-06,13.29212464,399,5.980686532,Downregulated
ITIH1,-1.909347252,-1.238135385,48.33344784,1.67E-09,1.11E-07,13.27906709,400,6.954767956,Downregulated
LTBP3,-1.964753121,3.035030618,47.87367557,3.27E-09,1.79E-07,13.25454991,403,6.746165598,Downregulated
HLA-DPB1,-2.061095129,7.333583863,44.12935924,9.67E-09,3.76E-07,13.24322532,404,6.425334345,Downregulated
LCK,-1.929225264,6.053909704,49.24153826,2.21E-09,1.38E-07,13.23577193,405,6.860666908,Downregulated
RPL13A,-1.83915743,10.21965074,52.90636334,8.04E-10,6.36E-08,13.23503255,406,7.196247767,Downregulated
TPRN,-2.147508311,1.707426883,41.21148609,2.37E-08,7.58E-07,13.14371906,408,6.120450848,Downregulated
RPS16,-1.835713074,8.65907856,52.33832275,9.38E-10,7.11E-08,13.12146751,409,7.147885853,Downregulated
ENG,-2.001423551,2.845137148,45.45755946,6.58E-09,2.90E-07,13.0840925,410,6.537393097,Downregulated
IL18BP,-1.442073822,2.875965961,75.56577837,2.98E-12,8.65E-10,13.06961431,411,9.063068835,Downregulated
SEPTIN1,-1.936679448,5.32554525,47.82576283,3.31E-09,1.80E-07,13.06344149,412,6.745278116,Downregulated
CHCHD6,-1.900623687,0.171737129,49.62144493,2.15E-09,1.36E-07,13.05273693,413,6.867607207,Downregulated
FXYD1,-2.1881203,-1.060231644,38.08682116,4.32E-08,1.16E-06,12.98376991,416,5.933755062,Downregulated
THAP7,-1.987183666,2.488973182,45.21461172,7.08E-09,3.04E-07,12.95102888,418,6.517278249,Downregulated
FNDC10,-2.499347616,0.978708217,32.03252134,4.53E-07,6.62E-06,12.94525187,419,5.179452346,Downregulated
BATF3,-2.109318776,1.425034911,41.18916528,2.40E-08,7.67E-07,12.89900469,423,6.115246702,Downregulated
WDR38,-2.331497963,2.239192743,35.26703598,1.52E-07,2.95E-06,12.89249465,426,5.529704444,Downregulated
PPM1J,-1.829796907,0.245867298,51.41978512,1.31E-09,9.15E-08,12.87898974,428,7.038480444,Downregulated
C1orf54,-1.865627861,0.786225491,49.85505669,1.98E-09,1.27E-07,12.8626429,429,6.894538388,Downregulated
AGFG2,-1.792875275,2.731154055,52.5544759,8.90E-10,6.85E-08,12.84441947,430,7.164145576,Downregulated
GSTA1,-2.366810752,-1.400341642,32.4282472,2.15E-07,3.83E-06,12.82141733,432,5.417170478,Downregulated
ATG9B,-2.128056474,0.603295654,40.00035677,3.55E-08,1.02E-06,12.74914732,436,5.990981668,Downregulated
IDO1,-2.612564537,2.045490161,29.21233044,1.16E-06,1.35E-05,12.72191239,440,4.869511244,Downregulated
CTSF,-1.930328682,2.258748545,45.95091663,5.73E-09,2.62E-07,12.70345897,442,6.580982342,Downregulated
H2BK1,-1.896099396,-1.534018322,44.22730358,4.11E-09,2.09E-07,12.66436365,445,6.679166543,Downregulated
IGFBP4,-2.179599201,1.590590273,37.89680221,6.61E-08,1.58E-06,12.64223811,446,5.800258189,Downregulated
BCL7C,-1.959936065,3.511446427,44.3578241,9.05E-09,3.55E-07,12.64007574,447,6.449228611,Downregulated
SEPTIN9,-1.515864215,7.354942682,65.85398068,2.88E-11,5.01E-09,12.58174998,449,8.300050795,Downregulated
POLRMT,-1.941520342,3.674368055,44.78028924,7.99E-09,3.31E-07,12.58115333,450,6.480052284,Downregulated
FBL,-1.683531452,6.34794019,56.15397829,3.37E-10,3.38E-08,12.57793541,451,7.471161525,Downregulated
ROBO3,-2.182820318,1.08945155,37.56053007,7.46E-08,1.75E-06,12.56771392,453,5.757557696,Downregulated
CLNK,-2.199287094,-1.81938887,33.88084805,9.09E-08,2.02E-06,12.52633832,454,5.695635807,Downregulated
THEM6,-1.928117797,1.834635792,44.98833718,7.63E-09,3.19E-07,12.52528963,455,6.496122616,Downregulated
TLE5,-1.835595264,7.476685181,48.78767599,2.52E-09,1.51E-07,12.52232613,457,6.82194293,Downregulated
PRSS3,-2.150894664,-2.107198096,33.98455851,6.12E-08,1.52E-06,12.51495312,458,5.818487222,Downregulated
RPL36,-2.132034702,6.863240749,38.36936969,5.59E-08,1.42E-06,12.46961658,461,5.848693066,Downregulated
ID3,-1.985635689,0.684808693,42.83786726,1.50E-08,5.34E-07,12.45539631,463,6.27275002,Downregulated
HLA-DPA1,-1.907895353,7.526621176,45.21840239,7.02E-09,3.03E-07,12.4373854,464,6.518903346,Downregulated
RPLP1,-2.090476806,8.391945379,39.34748872,4.12E-08,1.13E-06,12.434351,465,5.948093262,Downregulated
GDPD5,-1.993424339,3.20130135,42.29966531,1.67E-08,5.79E-07,12.43401963,466,6.237517716,Downregulated
FBLN2,-2.07891739,-1.793786149,36.37437627,3.91E-08,1.09E-06,12.39920292,468,5.964259564,Downregulated
HSPB1,-2.29410189,2.989540062,33.99423125,2.29E-07,4.02E-06,12.37934612,469,5.396162295,Downregulated
PMP22,-2.429287904,-0.768937571,30.70247784,5.85E-07,8.02E-06,12.37875662,470,5.095631771,Downregulated
DGCR6L,-2.098690381,3.582961648,38.83970352,4.83E-08,1.27E-06,12.37292693,473,5.895546595,Downregulated
CPA5,-2.502340943,-0.245298244,29.65960411,9.71E-07,1.17E-05,12.34178854,475,4.932097112,Downregulated
GATA2,-2.018738016,1.928218725,41.07459647,2.45E-08,7.78E-07,12.33265874,476,6.10909323,Downregulated
GNB1L,-1.95185016,-0.000566967,43.07538261,1.40E-08,5.11E-07,12.28030764,478,6.291624169,Downregulated
RPL27A,-1.73344029,9.312998692,51.55911893,1.16E-09,8.61E-08,12.24639646,481,7.06479279,Downregulated
