Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
FRRS1,1.181320123,1.917846781,18.67310627,0.000379228,0.001346803,3.391210947,2398,2.870695996,Upregulated
GK,1.184461379,8.234280566,18.53639383,0.000392833,0.001385083,3.385811624,2400,2.858524291,Upregulated
P2RX1,1.09788889,6.803032431,21.11046345,0.000204638,0.000826266,3.384660067,2402,3.082880334,Upregulated
DYSF,1.300945524,9.096959836,15.7636955,0.000839485,0.002527582,3.378938877,2406,2.597294671,Upregulated
SLC8A3,1.582350534,0.333676758,11.55329361,0.003070851,0.007328508,3.378293737,2409,2.13498442,Upregulated
DTX3L,1.266514369,8.055835764,16.45502476,0.000690462,0.002157948,3.37647543,2411,2.665959039,Upregulated
SEMA4A,1.168433259,7.322164625,18.8594235,0.000361018,0.001294402,3.374354303,2413,2.887930721,Upregulated
EPDR1,1.389827363,-0.528299911,14.13157417,0.001378056,0.003766371,3.369048487,2415,2.424076959,Upregulated
NECAP1,1.112663377,7.580424058,20.40872388,0.000243335,0.000951458,3.362035172,2417,3.021610345,Upregulated
TREM2,1.243870533,-1.28560836,16.99522685,0.000619726,0.001990091,3.359852264,2418,2.701126985,Upregulated
PRMT5,1.199839021,4.903576336,17.8824532,0.000467227,0.001591018,3.357539335,2419,2.798324839,Upregulated
DHRS9,1.521974832,5.749314448,12.11039629,0.002549045,0.006299183,3.349434032,2423,2.200715781,Upregulated
MYH11,1.042896007,4.895302952,22.662468,0.000141102,0.000617696,3.346888371,2424,3.209225416,Upregulated
CHRNA2,1.325218364,0.23224635,15.05337427,0.001036272,0.003000925,3.343187881,2427,2.52274491,Upregulated
APOM,1.060350436,2.449798407,21.94924134,0.000167138,0.000703857,3.342771014,2428,3.152515337,Upregulated
TREML1,1.352593546,4.420350529,14.50841793,0.001210695,0.003391917,3.340303893,2430,2.469554808,Upregulated
SERINC2,1.481725502,0.558267975,12.55326296,0.002217097,0.005607227,3.335737282,2432,2.251251853,Upregulated
BRCA1,1.00341786,4.479519542,24.11853422,0.00010088,0.000475436,3.33426497,2433,3.322907737,Upregulated
PCYT1B,1.412601626,1.363353347,13.47356567,0.001658165,0.004396122,3.329403458,2435,2.356930218,Upregulated
ORM1,1.871822342,4.949444241,8.73244139,0.008218577,0.016772901,3.323218077,2440,1.775391821,Upregulated
ALDH1L2,1.297643773,0.621766881,15.40184604,0.000934204,0.002762495,3.320279196,2443,2.558698516,Upregulated
RAB36,1.321665156,2.868821066,14.92401168,0.001070839,0.003078631,3.319550267,2444,2.511642416,Upregulated
DOCK4,1.130342816,5.284079957,19.40177294,0.000313838,0.001159172,3.318519311,2446,2.935852083,Upregulated
PER1,1.632072032,7.873310131,10.71914027,0.00404968,0.009275238,3.317471916,2447,2.032674937,Upregulated
FBXO40,1.058036996,2.271179454,21.68888669,0.000177926,0.000736147,3.314867375,2450,3.133035411,Upregulated
LHFPL4,1.233533455,-1.640785181,16.78826137,0.000650203,0.002066085,3.311854596,2451,2.684851865,Upregulated
NUF2,1.168679267,1.406885714,18.25951719,0.000423057,0.001472494,3.309637039,2452,2.831946396,Upregulated
ALPK3,1.283590239,2.081175659,15.57672858,0.000886058,0.00264716,3.308094281,2453,2.57721988,Upregulated
SH2D4A,1.776529093,0.327100731,9.330501822,0.006622705,0.013998116,3.29356132,2457,1.853930416,Upregulated
LAMC1,1.181095746,3.60087317,17.72954778,0.000486841,0.001643313,3.288500964,2458,2.784279748,Upregulated
XK,1.202724788,2.982279245,17.13345999,0.000572376,0.001862929,3.283202699,2461,2.729803803,Upregulated
GPNMB,2.012008701,0.626957391,7.712316575,0.012142411,0.023450905,3.279253051,2462,1.629840392,Upregulated
TEX29,1.307657614,-0.717476896,14.90917093,0.001099407,0.003139509,3.273247868,2465,2.503138307,Upregulated
WNT11,1.517292885,-1.563624515,11.76644384,0.002893687,0.006985536,3.270980382,2468,2.155800251,Upregulated
VMP1,1.184785861,9.339268301,17.4535322,0.000524475,0.001740647,3.269166845,2469,2.759289211,Upregulated
DHRS7,1.018684765,6.664205946,22.58434566,0.000143715,0.000626339,3.263041484,2470,3.203190619,Upregulated
SLC18A2,1.043416437,5.328963863,21.60331505,0.000181551,0.000749201,3.261095717,2471,3.125401902,Upregulated
MX2,1.056677628,8.538543982,21.10314711,0.000205004,0.000827225,3.257078269,2473,3.082376481,Upregulated
SAMD9L,1.357487637,8.567992643,13.80620214,0.001495974,0.00403498,3.250040666,2476,2.394158574,Upregulated
DAPK2,1.174740369,5.717541547,17.49386444,0.000518773,0.001726397,3.24564244,2478,2.762859374,Upregulated
RGL1,1.332503686,3.098162117,14.15527886,0.001345929,0.003692825,3.241503487,2480,2.432641291,Upregulated
COX6B2,1.686772042,-1.591941425,9.802145745,0.005583732,0.0120807,3.235073451,2481,1.917907915,Upregulated
CC2D2A,1.070308006,3.951949822,20.37616313,0.000245334,0.000957511,3.231106042,2484,3.018856278,Upregulated
RIPK2,1.09579056,5.178052261,19.50539287,0.000305627,0.001136089,3.226651409,2485,2.944587705,Upregulated
TPM1,1.009621253,4.487655851,22.45313186,0.000148228,0.000641835,3.223292952,2486,3.192576366,Upregulated
IFIT5,1.357079445,6.115989193,13.55050786,0.00161785,0.004306267,3.210712974,2488,2.365899052,Upregulated
TMEM144,1.379155566,3.200036573,13.15003477,0.00183178,0.004778834,3.200576017,2490,2.320678026,Upregulated
TTC7B,1.110850077,2.610272926,18.77235401,0.0003694,0.001318886,3.199017851,2492,2.879792617,Upregulated
IGSF9,1.300281279,-1.624231032,14.50303065,0.001244157,0.003470401,3.198198307,2493,2.45962036,Upregulated
KRT10,1.034400054,1.696543386,21.17035816,0.000201839,0.000816782,3.194117451,2495,3.08789374,Upregulated
TSPO,1.06008251,3.296242301,20.28184264,0.000251201,0.000975863,3.191496451,2497,3.010611364,Upregulated
DNAJB9,1.195018134,5.720761153,16.47508943,0.000686601,0.002148515,3.188142929,2501,2.667861549,Upregulated
SERPINA1,1.137570399,10.40795689,17.90785241,0.00046406,0.001582349,3.185990755,2502,2.80069766,Upregulated
MEIKIN,1.907072148,-0.979972015,7.997901049,0.010966931,0.021463778,3.181556705,2503,1.668293834,Upregulated
KIF20A,1.297468958,1.335713332,14.34703909,0.001271657,0.003532411,3.181301516,2504,2.451928809,Upregulated
LIMK2,1.049361562,9.228315245,20.49131168,0.000238385,0.000936989,3.177745468,2508,3.02826555,Upregulated
MAP3K6,1.034933946,2.323060638,20.92353122,0.000214319,0.000858558,3.173345781,2510,3.06623026,Upregulated
ATP7B,1.204882883,1.781791553,16.09526079,0.000764425,0.002341993,3.169341342,2512,2.630414446,Upregulated
FTH1,1.062993313,11.53723632,19.93429572,0.000274083,0.00104415,3.169034894,2513,2.981236905,Upregulated
DCST1,1.091819941,0.449567442,18.95540428,0.000353671,0.001272717,3.161111669,2517,2.895268305,Upregulated
CHEK1,1.248120212,2.323808191,15.09068514,0.001019964,0.002960429,3.156053353,2518,2.528645336,Upregulated
MGLL,1.220074701,3.460448447,15.62564541,0.000873422,0.00261493,3.150891696,2520,2.582539981,Upregulated
CD38,1.175419156,3.907044635,16.60155143,0.000662839,0.002094777,3.148786024,2521,2.678862266,Upregulated
MCM2,1.000192612,2.531544822,21.87499225,0.000170129,0.000712684,3.147708867,2522,3.147102696,Upregulated
FASTKD5,1.025284774,5.993712016,20.87600057,0.00021675,0.000866933,3.13943697,2523,3.062014621,Upregulated
SERPINE1,1.497697519,0.572609521,11.2093837,0.003438496,0.008068338,3.135004295,2525,2.093215923,Upregulated
AGTRAP,1.111149719,6.146744358,18.09445894,0.00044152,0.001523847,3.130173931,2527,2.817058653,Upregulated
MYZAP,1.546256091,0.060273654,10.65809621,0.004156825,0.009477002,3.128584836,2528,2.02332903,Upregulated
ABI3BP,1.294280051,-1.123582309,14.09318985,0.001413371,0.003851321,3.124897132,2529,2.414390247,Upregulated
CLEC5A,1.139205736,3.825255497,17.23049265,0.000557327,0.001821861,3.12083676,2531,2.739484766,Upregulated
PKD2L2,1.048956397,1.981763971,19.65647438,0.00029424,0.001102772,3.102303414,2537,2.957514175,Upregulated
APOL6,1.410944006,9.484831595,12.02901024,0.002617262,0.006432819,3.092222983,2542,2.191598653,Upregulated
ABHD17C,1.19976062,1.816528347,15.55213647,0.000892478,0.002663842,3.088773594,2546,2.574491564,Upregulated
CD9,1.570281145,4.600522884,10.16233618,0.004909233,0.010838599,3.085644606,2549,1.965026846,Upregulated
KIAA0040,1.150339975,8.314410315,16.49715106,0.000682382,0.002138465,3.071290298,2556,2.669897913,Upregulated
PLIN4,1.276305763,5.282901138,13.91422904,0.001447585,0.003934454,3.069662758,2558,2.405115487,Upregulated
UBQLNL,1.348666619,1.564901265,12.66321591,0.0021362,0.005440433,3.053875504,2561,2.264366494,Upregulated
CORIN,1.616886439,0.120121958,9.579860012,0.006060072,0.012951315,3.05217411,2562,1.887686133,Upregulated
CASP5,1.459275186,5.093381423,11.17580722,0.003469263,0.008125564,3.050098905,2563,2.090146487,Upregulated
GNMT,1.03794176,2.199666678,19.41264634,0.000313094,0.001157431,3.047921004,2564,2.936504842,Upregulated
SHISA5,1.118939327,7.602405877,16.81746575,0.000624268,0.001999136,3.020193726,2570,2.699157723,Upregulated
PADI4,1.201153729,7.918185666,14.93240679,0.001068035,0.003071958,3.018000459,2571,2.51258468,Upregulated
SLA,1.060655299,9.007075426,18.36671979,0.000410783,0.001436838,3.015010566,2573,2.84259228,Upregulated
PPP1R3D,1.073023008,5.133885783,17.9707717,0.000456321,0.001563073,3.010924664,2575,2.8060206,Upregulated
IFI30,1.077821125,8.223503207,17.8283728,0.000474046,0.001609078,3.010810229,2576,2.793422915,Upregulated
PCSK6,1.262920417,2.820990546,13.67320723,0.001558258,0.004172934,3.005193009,2580,2.379558498,Upregulated
ACRBP,1.127546627,5.517583301,16.43496957,0.000694347,0.002167431,3.003845965,2581,2.664054766,Upregulated
TMEM158,1.364224997,0.064907701,12.06812485,0.002598041,0.006399447,2.992915304,2583,2.193857545,Upregulated
FKBPL,1.135310288,2.146581799,16.14724045,0.000753102,0.00231398,2.992269664,2584,2.635640403,Upregulated
ICAM1,1.336789997,7.270974108,12.42085485,0.002306426,0.005803192,2.989507623,2585,2.236333028,Upregulated
EGLN1,1.03821272,7.967459552,18.75243839,0.000371227,0.001323747,2.9881786,2586,2.878194942,Upregulated
ELOVL7,1.268077412,3.422034978,13.46585087,0.001660731,0.004402009,2.988033091,2587,2.356349118,Upregulated
IFI27L2,1.028894228,1.649963517,19.00170743,0.000348201,0.001258721,2.983865646,2588,2.900070353,Upregulated
TYMP,1.179283268,6.934578758,15.05634628,0.001029946,0.002986001,2.977584262,2589,2.524910123,Upregulated
NFASC,1.187004479,-1.037380611,14.99079272,0.001082966,0.003104389,2.977035567,2591,2.50802387,Upregulated
PLEKHS1,1.533716784,-1.557628101,10.00414109,0.005247403,0.011471883,2.975970788,2592,1.940365274,Upregulated
TRIM9,1.37649075,1.794301877,11.76546311,0.002853758,0.006910097,2.973930048,2593,2.160515825,Upregulated
CAV2,1.460715563,1.015295963,10.69426334,0.004088877,0.009351562,2.963961085,2596,2.02911584,Upregulated
FSTL1,1.401095488,2.272753729,11.35674694,0.003266228,0.007725301,2.959232165,2598,2.112084574,Upregulated
FHDC1,1.384778514,3.443556604,11.55182023,0.003060801,0.00731,2.958001301,2600,2.136082608,Upregulated
RELL1,1.243802504,6.197756871,13.61778288,0.001584746,0.004230528,2.952296389,2602,2.373605439,Upregulated
SLC11A1,1.032940655,9.311972399,18.52271686,0.000394247,0.001388915,2.951446332,2603,2.857324201,Upregulated
SULT1A1,1.049422618,6.19290167,18.02076414,0.000450273,0.001546451,2.949574324,2605,2.810663953,Upregulated
IL27,1.224117015,1.181803175,13.91333802,0.001449568,0.003939004,2.943528347,2606,2.404613538,Upregulated
ATP2B2,1.248512203,-1.620472384,13.53494803,0.001668177,0.004418069,2.939955977,2608,2.354767514,Upregulated
GALNT5,1.680633755,-1.286916668,8.559462219,0.008874516,0.017899377,2.936339593,2610,1.747162095,Upregulated
CELF3,1.163901364,0.74712046,15.02314623,0.001042268,0.003012808,2.934228477,2612,2.521028473,Upregulated
SOCS3,1.265613368,7.111304366,13.05549969,0.001886504,0.004894536,2.923931926,2614,2.310288434,Upregulated
IFI35,1.353268341,5.675914243,11.70312495,0.002911568,0.00702072,2.914423488,2615,2.153618318,Upregulated
RAD51,1.088105233,0.608809296,16.60303256,0.000664453,0.002098801,2.913977006,2616,2.678028666,Upregulated
GRPEL1,1.059304505,5.508155467,17.35056512,0.000539352,0.001779559,2.912756389,2617,2.74968753,Upregulated
REC8,1.135968307,5.943643845,15.42725273,0.000924693,0.002737546,2.911076266,2618,2.562638629,Upregulated
SFN,1.227672507,1.010211091,13.59728502,0.001596924,0.004260359,2.910263668,2619,2.370553753,Upregulated
NAPA,1.179336571,6.297754169,14.43768505,0.00123648,0.003455037,2.902992685,2622,2.461547243,Upregulated
SCUBE2,1.107373302,-1.453944618,16.11524802,0.000791667,0.002408081,2.899467551,2625,2.618328929,Upregulated
MGAM2,1.395397742,5.591903717,11.02090766,0.003655026,0.008493502,2.889747579,2628,2.070913182,Upregulated
DBN1,1.077059904,3.245097436,16.63649086,0.000656471,0.002080294,2.888540233,2631,2.68187519,Upregulated
SLC12A8,1.392567927,-0.960232879,11.05575663,0.003683241,0.008551267,2.87978802,2634,2.067969515,Upregulated
ALAS1,1.090060703,5.602531049,16.15740191,0.000750676,0.002308753,2.874078581,2635,2.636622504,Upregulated
FHL2,1.179792051,0.476765669,14.1719914,0.00134309,0.003688213,2.870651156,2636,2.433184012,Upregulated
BTNL8,1.313031706,5.763929541,11.87364703,0.002753215,0.006707441,2.853799786,2639,2.173443164,Upregulated
CYYR1,1.449419098,0.168796728,10.20130697,0.004861585,0.010757639,2.852867027,2641,1.968283039,Upregulated
CLU,1.329828614,6.454894242,11.6283709,0.002984167,0.007163239,2.852336845,2642,2.144890563,Upregulated
NCAPH2,1.067589306,6.330997066,16.49958383,0.000681918,0.002137539,2.85055523,2644,2.670085973,Upregulated
INHBC,1.170129932,-1.595915192,14.28830764,0.00133337,0.003666264,2.850174772,2645,2.435776313,Upregulated
SLC6A13,1.10596216,-0.511027658,15.60662495,0.000892328,0.002663842,2.84729025,2646,2.574491564,Upregulated
TFCP2L1,1.181170197,2.193597223,13.9591233,0.001428409,0.00388731,2.847034547,2647,2.410350815,Upregulated
GM2A,1.210984024,7.046227208,13.34882585,0.001721796,0.004537434,2.83756526,2648,2.343189673,Upregulated
FAXDC2,1.230056917,4.648609276,12.9913119,0.001924847,0.004983867,2.832124331,2649,2.302433563,Upregulated
PHACTR1,1.141826257,5.258628352,14.60758175,0.001175513,0.003313755,2.831363352,2650,2.479679667,Upregulated
TTC39A,1.177523735,1.201508904,13.89394815,0.001458061,0.003957018,2.82915619,2651,2.402631986,Upregulated
HRH2,1.159250452,6.809372692,14.17911309,0.001336136,0.003670707,2.823064955,2652,2.435250251,Upregulated
RIPK4,1.939948133,-0.238366454,6.532584556,0.019567828,0.035064645,2.822877798,2653,1.455130552,Upregulated
GJB7,1.133895754,-0.513071735,14.73905246,0.001148213,0.003255549,2.820424877,2654,2.487375817,Upregulated
SEMA3B,1.253770786,1.232777097,12.47574191,0.002268321,0.005717479,2.811951371,2658,2.242795416,Upregulated
FGF2,1.359833168,-1.404973077,11.00642326,0.003755736,0.008698967,2.801980172,2661,2.060532305,Upregulated
ETF1,1.080048109,7.854258574,15.73595141,0.000846171,0.002545306,2.801925629,2662,2.594260021,Upregulated
ST6GALNAC2,1.211794058,5.772741287,13.06825701,0.001878987,0.004878014,2.801373375,2664,2.311756982,Upregulated
TNIP1,1.038237933,7.921454107,16.7948515,0.000628185,0.002005627,2.800906226,2665,2.697749848,Upregulated
DCAF4L1,1.037137736,2.377697819,16.82761024,0.000622712,0.00199666,2.7999565,2666,2.699695906,Upregulated
MATN1,1.419897442,1.286367548,10.19664596,0.004854116,0.010746712,2.795386698,2669,1.968724371,Upregulated
DNAH14,1.092856941,1.079760404,15.37488968,0.000940071,0.002775978,2.793980627,2670,2.556584053,Upregulated
GPX1,1.005865012,3.906747553,17.65249805,0.00049703,0.001669486,2.793706788,2672,2.777417202,Upregulated
CYP17A1,1.022592712,0.454438617,17.09906159,0.000579859,0.001881992,2.786955916,2674,2.725382143,Upregulated
EPOR,1.127873803,3.14727059,14.48702195,0.001218549,0.003410172,2.782717053,2675,2.467223767,Upregulated
SPINK9,1.063674128,-1.552824146,15.89849567,0.000840656,0.002530511,2.762140214,2679,2.596791762,Upregulated
TIMP2,1.034611894,7.46361234,16.47335531,0.000686933,0.002149027,2.760094216,2680,2.667758058,Upregulated
C3orf20,1.096979204,1.61434015,14.93282862,0.00106859,0.003072859,2.756113477,2681,2.512457362,Upregulated
CRHBP,1.000486221,-0.026306341,17.32449941,0.000547524,0.001795344,2.747187497,2686,2.745852407,Upregulated
APBB1IP,1.048197944,8.450800589,15.91901482,0.000803125,0.002438276,2.738854433,2687,2.612917198,Upregulated
LMO2,1.103393102,6.253115048,14.62053515,0.001171002,0.003307627,2.736948335,2688,2.480483455,Upregulated
GDPD3,1.199642766,4.462517269,12.72342107,0.002094498,0.005352419,2.724928426,2692,2.271449889,Upregulated
KLHL14,1.782146701,3.615719942,6.946518764,0.016423731,0.030311647,2.705994556,2696,1.518390464,Upregulated
SULT1A2,1.338281334,2.179974511,10.62949292,0.004176866,0.009506716,2.705963985,2697,2.021969459,Upregulated
TAS1R1,1.194266647,-0.091161369,12.66390514,0.002148581,0.005464637,2.701955017,2699,2.262438647,Upregulated
ORC1,1.136235347,1.432565102,13.56613827,0.001611253,0.004290501,2.6900281,2701,2.367492005,Upregulated
NCAPH,1.112760573,1.828093873,13.98343556,0.001418137,0.003863482,2.685114773,2702,2.413021127,Upregulated
BIK,1.006713304,-0.190560991,16.45022261,0.000698194,0.002176241,2.680165861,2703,2.662293079,Upregulated
SPAG6,1.544163919,-0.675496378,8.429023547,0.009305277,0.018658889,2.670035795,2705,1.729114223,Upregulated
BCL2L15,1.009134938,2.112932753,16.16432669,0.000749491,0.002307338,2.660976652,2708,2.636888835,Upregulated
ARHGAP23,1.361271966,-1.079548758,10.10719583,0.005100673,0.011203013,2.655385814,2709,1.950665173,Upregulated
AQP10,1.461110487,2.380109685,9.03964099,0.007338581,0.015248114,2.654521985,2710,1.816783883,Upregulated
PDE3A,1.362551872,0.018953761,10.02976689,0.005165904,0.011322859,2.651585778,2713,1.946043913,Upregulated
HTRA4,1.050707354,-0.260014305,15.07433447,0.001034914,0.002998357,2.651057255,2714,2.523116684,Upregulated
MMRN1,1.247583264,3.117279128,11.39443022,0.003225017,0.007642018,2.640874233,2720,2.116791969,Upregulated
DOCK6,1.132023333,0.144785456,13.21211839,0.001804842,0.004728116,2.632307319,2723,2.325311892,Upregulated
IER2,1.05083855,6.929269138,14.81176169,0.001106623,0.00315799,2.627715603,2726,2.50058927,Upregulated
AP1M2,1.05752666,0.913767458,14.665329,0.00115737,0.003276387,2.627535808,2727,2.484604794,Upregulated
TLR4,1.142587265,9.357494979,12.96677776,0.001939724,0.005016271,2.627515441,2728,2.29961905,Upregulated
LRRC70,1.000335593,2.436379959,16.03525961,0.000777249,0.002375001,2.625216982,2729,2.624336273,Upregulated
ACOX2,1.166347381,-1.618417979,12.48398648,0.002318046,0.005825524,2.606395637,2733,2.234664971,Upregulated
NDUFAF1,1.059664829,3.266563551,14.38526616,0.001256111,0.003496853,2.602878715,2735,2.456322643,Upregulated
LAT2,1.017965619,7.828897963,15.36231057,0.000942223,0.002780398,2.601811176,2736,2.555892976,Upregulated
MAFB,1.369773039,5.838074367,9.654810517,0.005873313,0.012617223,2.601248596,2737,1.899036206,Upregulated
WDFY3,1.003048053,8.537800422,15.64885271,0.000867547,0.002599173,2.593044523,2740,2.585164804,Upregulated
IFNL1,1.114282331,-0.795423543,13.25870782,0.00180576,0.004728383,2.59102666,2741,2.325287396,Upregulated
DNM1,1.156879154,0.669895019,12.43682674,0.002299015,0.005786831,2.588585622,2743,2.237559224,Upregulated
IL10RB,1.031912711,6.985100511,14.83708713,0.001098396,0.003137324,2.583332255,2744,2.503440676,Upregulated
GJB6,1.766123461,3.03908065,6.566660268,0.019183796,0.034488057,2.582657563,2745,1.46233127,Upregulated
LPAR2,1.054173866,6.566065129,14.30010426,0.001288434,0.003568897,2.580054696,2746,2.447466002,Upregulated
EFNA1,1.142594169,-0.194989949,12.57074292,0.002215346,0.00560391,2.572560909,2749,2.251508871,Upregulated
TOMM40L,1.116678634,4.912764771,12.9631408,0.001941945,0.005018956,2.567675916,2750,2.299386625,Upregulated
PDLIM7,1.068572132,6.118406045,13.88076318,0.001462386,0.00396622,2.566307599,2751,2.401623178,Upregulated
PHF24,1.73976801,1.801344893,6.595319407,0.018961825,0.034153385,2.551485031,2756,1.466566241,Upregulated
PIF1,1.143744697,0.540405004,12.33707313,0.002374624,0.005938411,2.546352829,2759,2.226329736,Upregulated
CCDC85B,1.239538149,-1.199044971,10.8981557,0.003898277,0.008978512,2.537081247,2762,2.046795614,Upregulated
TINCR,1.190548371,-0.25224054,11.53012795,0.003105667,0.007401888,2.536650796,2763,2.130657484,Upregulated
JUN,1.172949228,4.583926015,11.77944446,0.002839478,0.006882061,2.536246382,2764,2.162281471,Upregulated
CFAP43,1.084031806,-0.283946026,13.34645489,0.001738741,0.004578302,2.535870784,2765,2.339295554,Upregulated
LHX4,1.048337131,2.221216287,13.82261882,0.001488907,0.004021028,2.511462389,2774,2.395662916,Upregulated
ME1,1.066230192,1.135517391,13.39463499,0.001699299,0.004488362,2.50341483,2779,2.347912156,Upregulated
PLSCR2,1.18425548,-0.857452563,11.25003365,0.003443793,0.008079279,2.478205458,2785,2.092627393,Upregulated
PGLYRP1,1.433451141,2.865196273,8.358743654,0.009455071,0.01890569,2.470420394,2787,1.723407463,Upregulated
CCNJL,1.148232572,6.139503331,11.68435993,0.002929605,0.007057533,2.470246805,2788,2.151347091,Upregulated
NT5DC3,1.014253599,4.38564091,14.13274721,0.001354939,0.003712748,2.464945082,2792,2.430304497,Upregulated
PRDX4,1.053742173,2.288975757,13.31498369,0.001740387,0.004580741,2.464770668,2793,2.339064272,Upregulated
C1QA,1.278198631,2.201246715,9.854529063,0.005471725,0.011868602,2.461299832,2795,1.925600428,Upregulated
HLX,1.21867035,3.658006375,10.57982934,0.004247943,0.009628924,2.457354017,2798,2.016422257,Upregulated
RABGEF1,1.084769073,6.155700081,12.66853532,0.002131269,0.005432219,2.457026608,2799,2.265022731,Upregulated
SPC24,1.250961057,-1.084318034,10.19020982,0.004956237,0.010929117,2.453653704,2802,1.961414939,Upregulated
TFEC,1.043526614,6.273312565,13.4111508,0.001688901,0.004463674,2.452608443,2803,2.350307514,Upregulated
CLEC18B,1.25596398,0.982789658,9.987127435,0.005225468,0.011431776,2.43893924,2805,1.941886295,Upregulated
SULT1B1,1.140060163,6.447637791,11.34878801,0.003274157,0.007739745,2.406978605,2817,2.11127332,Upregulated
LRFN1,1.010283355,2.149878903,13.69272995,0.00154919,0.004154764,2.405943013,2818,2.381453679,Upregulated
SERPINC1,1.03003627,-1.196008003,13.29051687,0.001806652,0.004729745,2.395001479,2826,2.325162276,Upregulated
CENPF,1.0318176,3.16543183,13.13479188,0.001840483,0.004792706,2.393217567,2827,2.319419215,Upregulated
OSBPL1A,1.085389996,4.065138891,12.12706056,0.002535378,0.00627271,2.390620072,2828,2.202544781,Upregulated
UPK3B,1.230244815,0.095212665,9.970457961,0.005270586,0.011514663,2.385135623,2829,1.938748771,Upregulated
RND2,1.398784442,-0.94535974,8.257504581,0.009951452,0.019721772,2.385003091,2830,1.70505406,Upregulated
RGS7,1.412679253,-0.957675435,8.136067904,0.010425275,0.02052033,2.384342161,2831,1.687815656,Upregulated
TUBB2A,1.287813638,1.338949815,9.295432414,0.006687674,0.014109685,2.383076845,2832,1.85048269,Upregulated
STARD13,1.430136003,-0.857640825,7.973899147,0.011075271,0.021645885,2.380639648,2833,1.664624654,Upregulated
CPNE4,1.408528852,-1.515020745,8.112388393,0.010509967,0.020674254,2.372765663,2836,1.684570153,Upregulated
WNT5B,1.171677835,-0.734445125,10.66781997,0.004178748,0.009509302,2.368958434,2837,2.021851368,Upregulated
DYTN,1.180054861,0.380203679,10.4836057,0.004401295,0.009907775,2.36485809,2839,2.004023854,Upregulated
SYCE1L,1.03673852,1.029787744,12.79069444,0.002052667,0.005260294,2.362716689,2840,2.27898997,Upregulated
PPL,1.152286317,3.348881739,10.75864446,0.003995645,0.009168912,2.347993325,2844,2.037682206,Upregulated
CCDC170,1.067966746,3.457752403,12.02641339,0.002619638,0.006434934,2.340402001,2847,2.191455876,Upregulated
MAFF,1.147105908,4.794642031,10.73264349,0.004031042,0.009235872,2.333812295,2849,2.034522078,Upregulated
TNFSF10,1.304079029,8.487159244,8.802992603,0.008006183,0.016397147,2.328083245,2851,1.785231717,Upregulated
NLRP6,1.220100139,4.50478295,9.673586885,0.005834093,0.01254143,2.320207,2853,1.901652926,Upregulated
TUBA4B,1.130645465,0.025973839,10.78099652,0.003982015,0.009143276,2.305270981,2858,2.03889818,Upregulated
SMPDL3B,1.072413447,1.698985502,11.66788351,0.002946768,0.007088157,2.305116959,2859,2.149466668,Upregulated
NT5M,1.214394476,0.758970671,9.592220622,0.006013536,0.012870704,2.295688517,2861,1.890397693,Upregulated
AGRN,1.307510451,0.365640744,8.584094153,0.008703372,0.017593185,2.294230441,2864,1.754655528,Upregulated
CTF1,1.080404527,-1.753557266,11.49657712,0.003176798,0.007538978,2.293361218,2865,2.122687531,Upregulated
SCN3B,1.196309769,-0.438643236,9.76221523,0.005698253,0.012295062,2.285273797,2871,1.910269277,Upregulated
CFD,1.195999002,1.602040731,9.710288828,0.005760479,0.012414607,2.279654268,2874,1.906067032,Upregulated
SV2C,1.066433067,0.414884058,11.56469043,0.003054987,0.007302961,2.278435359,2877,2.136501042,Upregulated
FRAT1,1.145711801,5.526919295,10.29509455,0.004687148,0.010435088,2.270232376,2878,1.981503878,Upregulated
ERICH3,1.081802626,-0.581602687,11.22454097,0.003452302,0.008093278,2.262996477,2881,2.091875563,Upregulated
TSHR,1.272114777,-0.338333108,8.765833628,0.008167406,0.016679157,2.261598613,2882,1.777825912,Upregulated
DPEP3,1.128861087,4.282898146,10.39190271,0.004532338,0.010152533,2.250300573,2883,1.993425584,Upregulated
STAT1,1.018621723,9.111883737,12.15538398,0.002512187,0.006232825,2.24638182,2885,2.205315053,Upregulated
PPEF1,1.044128511,0.068444892,11.65839019,0.002967457,0.007133881,2.241403684,2886,2.146674151,Upregulated
PIM1,1.003728152,8.02712527,12.36471565,0.002348321,0.005889991,2.23819871,2888,2.229885359,Upregulated
PRR7,1.019585815,2.307917542,12.02760587,0.002619005,0.006434666,2.234395789,2893,2.191473985,Upregulated
RASGRP4,1.013080318,7.929036474,12.15681063,0.002511028,0.00623183,2.234231526,2894,2.205384396,Upregulated
TRIM21,1.122323941,6.744340671,10.36476581,0.004575121,0.010221407,2.233973808,2896,1.990489311,Upregulated
ARFIP1,1.016120457,6.239484889,12.09033302,0.002565676,0.006334136,2.233750441,2897,2.198312636,Upregulated
IER5L,1.309217942,-1.541986974,8.249650772,0.009988964,0.019786878,2.230413443,2898,1.703622729,Upregulated
HGF,1.076940548,3.432693538,11.01621322,0.003661044,0.008505934,2.229566297,2899,2.070277976,Upregulated
BATF,1.101818531,3.092238359,10.6465908,0.004151822,0.009473111,2.229537932,2900,2.023507384,Upregulated
TMC5,1.42902062,1.098954695,7.228160615,0.014674102,0.027530689,2.229533555,2901,1.560182914,Upregulated
