Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
GOLGA8R,1.037203077,1.806011714,12.12735525,0.000928752,0.002582242,2.6842848,3236,2.588003121,Upregulated
KCNJ15,1.018799688,9.195017063,12.40875392,0.000818277,0.002327297,2.682650575,3237,2.63314821,Upregulated
BLTP1,1.082179871,6.907126408,11.42404777,0.001271994,0.003344735,2.679085874,3238,2.475638243,Upregulated
FCGR3B,1.102851589,12.49419014,11.12682478,0.00145554,0.003747173,2.675844652,3241,2.426296229,Upregulated
RAB13,1.043469204,4.294380988,11.96848169,0.000995726,0.00272958,2.675355008,3242,2.563904136,Upregulated
VPS13B,1.011833312,5.448977438,12.43485202,0.000808857,0.002308668,2.667838752,3244,2.636638584,Upregulated
TAF1L,1.302840948,-1.641983672,8.76481274,0.00416837,0.009159426,2.655361475,3247,2.03813173,Upregulated
MAN1A1,1.066369911,7.028771675,11.51220499,0.001222326,0.003236224,2.655219911,3248,2.489961394,Upregulated
NBN,1.017544674,6.632017342,12.22569172,0.000887667,0.002486445,2.650114842,3249,2.604421122,Upregulated
GFOD1,1.103285342,4.064899579,10.95548097,0.001573802,0.003999612,2.645658596,3251,2.397982186,Upregulated
PARP9,1.083850838,8.547530863,11.205196,0.00140461,0.003643039,2.6430095,3252,2.438536196,Upregulated
RAI2,1.35382315,-0.006593499,8.390449844,0.005261584,0.011195595,2.641245081,3253,1.950952812,Upregulated
TRPM6,1.0275404,4.906084221,11.96000519,0.000999479,0.002738814,2.633008017,3256,2.562437463,Upregulated
GPR84,1.404861958,3.920739597,7.953401246,0.006475211,0.013369388,2.63255463,3257,1.873888474,Upregulated
PLXNB3,1.236702192,0.456323844,9.360798571,0.003312562,0.007535615,2.625371921,3261,2.122881271,Upregulated
KMT2C,1.014790461,6.513346847,12.09505821,0.000940912,0.002609435,2.621664067,3263,2.583453597,Upregulated
AMOTL1,1.09597312,1.069918288,10.92271744,0.001602419,0.004062198,2.620733617,3264,2.391238954,Upregulated
DOCK8,1.023697754,8.136344664,11.93890698,0.001008953,0.002759471,2.619820859,3265,2.559174178,Upregulated
HESX1,1.303866493,-0.253392648,8.687170039,0.004562529,0.009913008,2.612680563,3267,2.003794543,Upregulated
JUN,1.034982777,3.745161198,11.70247864,0.001121984,0.003013098,2.609177791,3268,2.520986676,Upregulated
PHACTR3,1.297550675,-0.6546296,8.669013032,0.004585628,0.009945282,2.598193289,3272,2.002382905,Upregulated
LANCL3,1.065162524,1.256342435,11.16322709,0.001435323,0.003707852,2.589279785,3274,2.430877661,Upregulated
LPL,1.511224437,1.832213404,7.028143371,0.010226969,0.019733925,2.576315062,3275,1.704786529,Upregulated
CNR1,1.699917905,1.159161974,6.028447901,0.01697813,0.030592307,2.574334875,3276,1.514387764,Upregulated
CBS,1.25510008,2.534461407,8.935951513,0.004034553,0.008912035,2.572984177,3277,2.050023115,Upregulated
