Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
NOS1AP,1.481971851,-2.019831108,6.871780149,0.010541288,0.024345234,2.391289095,1574,1.613586043,Upregulated
KLF10,1.059520559,5.500704022,10.87467209,0.001618687,0.005654296,2.381401163,1575,2.247621476,Upregulated
SLC45A2,1.67453999,-2.173774358,5.771613048,0.018499876,0.038412038,2.370366037,1577,1.415532654,Upregulated
VNN1,1.550800713,7.155312748,6.43606282,0.013719075,0.03010838,2.359252683,1579,1.521312612,Upregulated
NBN,1.145739811,6.753700605,9.64471784,0.002864804,0.008727915,2.359180782,1580,2.059089472,Upregulated
SSPN,1.10839118,1.392966654,10.08331385,0.002335957,0.007444556,2.358835097,1581,2.128161194,Upregulated
SCN8A,1.042837382,-0.819715657,10.99072165,0.001543084,0.005481563,2.357955048,1582,2.26109563,Upregulated
SLC16A14,1.380603716,0.266236741,7.494100335,0.008092635,0.019715595,2.354191802,1583,1.705190109,Upregulated
KIR3DL3,1.354541122,-1.214696418,7.666507932,0.007366494,0.018309604,2.353272787,1585,1.737321037,Upregulated
MEDAG,1.414914808,-1.805146214,7.164813824,0.009213799,0.021881354,2.348653606,1586,1.659925808,Upregulated
DYRK3,1.038755805,-0.500516203,10.98388806,0.001550967,0.005495868,2.347550441,1587,2.259963728,Upregulated
APOL6,1.197293479,7.815103485,9.018396321,0.003853312,0.010968125,2.346536696,1588,1.959867598,Upregulated
MYO10,1.392404481,1.93913754,7.375363119,0.00856397,0.02064857,2.346354729,1589,1.685110011,Upregulated
LHFPL2,1.083273242,4.941779184,10.31910387,0.002091148,0.006838698,2.34531536,1590,2.165026577,Upregulated
TAF4B,1.072340364,1.91117722,10.40735614,0.002008505,0.006629276,2.336129843,1592,2.178533907,Upregulated
AKAP5,1.085614313,0.909293264,10.18553545,0.002229732,0.00719125,2.326683831,1593,2.143195612,Upregulated
IL21,1.358181584,-2.260349366,7.394561335,0.007951455,0.019468157,2.323407497,1594,1.710675159,Upregulated
LIPH,1.095162105,0.209716722,10.02093226,0.002412931,0.007638626,2.31844145,1595,2.116984728,Upregulated
TRIM69,1.142383353,2.044159691,9.460071727,0.003126385,0.009345092,2.318371532,1596,2.029416419,Upregulated
DZIP1L,1.356350591,0.516100113,7.490357287,0.00810426,0.019737168,2.312191414,1599,1.70471516,Upregulated
GPR141,1.10292785,5.469749942,9.846740396,0.002605786,0.008106891,2.306382802,1601,2.091145675,Upregulated
TLR3,1.263500497,-0.182638218,8.202314192,0.005727496,0.015014803,2.303968343,1602,1.823480361,Upregulated
ADAM9,1.068967596,5.144558383,10.22997057,0.002179435,0.007056181,2.299809273,1603,2.151430297,Upregulated
ANO7,1.10821932,1.21983274,9.732635984,0.002752676,0.008458946,2.296988147,1604,2.072683724,Upregulated
C11orf65,1.046074626,0.808332571,10.53340698,0.001898659,0.006372982,2.296821371,1605,2.195657282,Upregulated
SYCP2,1.049170497,2.781194228,10.46877305,0.001951473,0.006505654,2.294230618,1606,2.186709048,Upregulated
SLC2A4,1.214976384,-1.499696064,8.536205114,0.004778314,0.01298026,2.29231614,1607,1.886716623,Upregulated
DYNC1I1,1.322397223,-1.789564782,7.588384405,0.007473041,0.01851483,2.291027088,1609,1.732480262,Upregulated
CYP1B1,1.315608124,6.16589288,7.695586985,0.007308882,0.018198145,2.289122459,1611,1.739972881,Upregulated
AFF2,1.066753312,0.691053064,10.19275659,0.002223747,0.007175198,2.287296307,1612,2.144166118,Upregulated
PIK3AP1,1.096245553,7.775920742,9.806340066,0.002655552,0.00822223,2.285683351,1613,2.085010375,Upregulated
CCNB3,1.276648103,-2.230808706,7.83173141,0.006407844,0.016419381,2.278361369,1615,1.784643211,Upregulated
IGF2BP3,1.255628327,2.189525391,8.051182272,0.006142811,0.01586161,2.259694965,1619,1.799652745,Upregulated
ANXA8L1,1.430371217,-0.336622648,6.751951367,0.011717062,0.026493983,2.255484791,1621,1.576852752,Upregulated
HSPA4L,1.301781705,-1.940318418,7.555484959,0.007522942,0.018617289,2.252191139,1622,1.73008357,Upregulated
E2F1,1.000853653,3.302371594,10.88303835,0.001612614,0.005636656,2.250898311,1623,2.248978463,Upregulated
GK3,1.246220434,0.543974684,8.052934366,0.006150253,0.015876363,2.242260831,1626,1.79924897,Upregulated
NAIP,1.195760778,7.555463714,8.487245329,0.004970821,0.013410319,2.239134864,1627,1.872560889,Upregulated
ALDH1A2,1.023365904,-0.653555029,10.39497258,0.002031499,0.006685044,2.225714115,1631,2.174895711,Upregulated
DTHD1,1.018857987,1.819420675,10.33864389,0.002073556,0.006796762,2.208576351,1634,2.167697931,Upregulated
SLC27A2,1.020716732,0.42926784,10.26689582,0.002150514,0.006981578,2.200712638,1635,2.156046402,Upregulated
FNDC3B,1.00547307,6.479507056,10.46695506,0.001952821,0.006507274,2.198568324,1636,2.186600905,Upregulated
RAB38,1.089106315,0.485632598,9.394185303,0.003233964,0.009584208,2.198299857,1637,2.01844377,Upregulated
ABCC11,1.305511812,-1.912180902,7.224664507,0.008902823,0.021292671,2.182515287,1638,1.671769851,Upregulated
SLC26A8,1.272776899,4.996883518,7.542592639,0.007881092,0.019315791,2.181650977,1639,1.714087503,Upregulated
BEND7,1.076554885,2.539754182,9.423069755,0.003180787,0.009462028,2.178964045,1640,2.024015753,Upregulated
SLC22A15,1.000893105,5.254348799,10.3051546,0.002104706,0.006870425,2.164948221,1641,2.163016421,Upregulated
IFIT5,1.230584842,6.732937921,7.777099393,0.007022025,0.017647311,2.157610812,1644,1.75332146,Upregulated
RAG1,1.012952142,-1.372702398,10.07082273,0.002325547,0.007420122,2.157171687,1645,2.129588949,Upregulated
IFIT3,1.483941596,9.875570374,6.046727354,0.016743305,0.035388637,2.153401313,1647,1.451136162,Upregulated
NKD1,1.008268575,2.156722726,10.10872763,0.002306637,0.007370893,2.150112451,1648,2.132479881,Upregulated
IFIT2,1.357356351,9.822144052,6.743078796,0.011743397,0.026522136,2.139725028,1649,1.57639151,Upregulated
ASS1,1.336168752,-1.992872327,6.739685412,0.011341485,0.025804414,2.12224484,1652,1.588305995,Upregulated
RNF213,1.01301971,9.09927585,9.868111582,0.002579852,0.008045526,2.121714634,1653,2.09444556,Upregulated
PARP9,1.146614389,8.60980496,8.346731477,0.005320013,0.014153598,2.120242659,1654,1.849133135,Upregulated
NUAK1,1.28664377,-0.577179928,7.159903792,0.009552342,0.022513641,2.119815439,1655,1.647554272,Upregulated
DGKH,1.061355434,2.880194292,9.237209009,0.003473,0.010126267,2.116927124,1657,1.994550605,Upregulated
IRX3,1.482793723,-1.875406002,5.861161078,0.0179497,0.037466187,2.1149984,1658,1.426360502,Upregulated
CALHM5,1.029832612,0.338052025,9.48364003,0.003101854,0.009293172,2.092451013,1662,2.031836037,Upregulated
ENTPD7,1.036500276,3.255347464,9.351671603,0.003289568,0.009716669,2.085938763,1663,2.012482593,Upregulated
KIR3DL1,1.190091347,1.851553765,7.772403714,0.007041065,0.017685805,2.08548652,1664,1.752375165,Upregulated
TMC3,1.124672156,-2.202793729,8.150428007,0.005479698,0.014491863,2.068132391,1669,1.838875782,Upregulated
EBLN2,1.209269767,1.144580119,7.497185812,0.008068095,0.019672625,2.063180712,1670,1.706137678,Upregulated
IL18R1,1.532083345,6.534621511,5.404135899,0.023386232,0.046465995,2.042059903,1674,1.332864762,Upregulated
HMCN1,1.25258951,-1.665953384,6.993789491,0.010159541,0.023651385,2.036890199,1675,1.626143428,Upregulated
LPO,1.492796605,-1.915421726,5.526973177,0.021376234,0.043224552,2.036576881,1676,1.364269502,Upregulated
OPRM1,1.060405188,-0.880231327,8.765190959,0.004361849,0.012073233,2.034044225,1677,1.918176418,Upregulated
NES,1.303143353,-2.445957565,6.504933373,0.012422167,0.027762385,2.028398961,1678,1.556543228,Upregulated
GSG1L,1.333668937,-1.681556181,6.39110986,0.013769958,0.030178293,2.02758399,1679,1.520305328,Upregulated
UGCG,1.054661232,5.950288713,8.76317663,0.004353192,0.012053951,2.023758407,1680,1.918870577,Upregulated
SPRY1,1.355616215,0.239567118,6.245212701,0.015151375,0.032611026,2.015307234,1681,1.486635532,Upregulated
LRRK2,1.033052307,9.298472326,8.92263032,0.004033441,0.011347138,2.00940416,1682,1.945113667,Upregulated
OVCH1,1.503947336,-0.259154069,5.392519969,0.02356298,0.046737965,2.000746557,1683,1.330330198,Upregulated
PRRG1,1.153057491,-1.021120296,7.606460251,0.007636193,0.018825641,1.989312703,1685,1.725250231,Upregulated
EREG,1.340402855,0.601888661,6.229959617,0.015262664,0.032804024,1.989255524,1686,1.484072879,Upregulated
LCA5,1.227742654,-2.25067207,6.846196877,0.010569247,0.024390044,1.980087893,1690,1.612787409,Upregulated
KLHDC8A,1.358294628,-1.681176159,5.95591933,0.017254381,0.036275499,1.956469381,1692,1.4403866,Upregulated
PLSCR1,1.236821423,7.499368659,6.754950204,0.011673318,0.02642022,1.951782836,1693,1.578063574,Upregulated
PARP14,1.070233009,8.36849666,8.189530071,0.005741366,0.015030482,1.95106377,1694,1.823027091,Upregulated
F3,1.151605739,-1.906110801,7.278108623,0.008698189,0.020901465,1.934494128,1697,1.679823279,Upregulated
MCTP2,1.015168116,7.234465053,8.679888479,0.00453066,0.01244142,1.934027268,1698,1.905130035,Upregulated
C5orf47,1.220897313,-2.119378013,6.639118224,0.011859101,0.026700774,1.921052796,1699,1.573476143,Upregulated
XIRP2,1.316543967,-0.827113795,6.011511088,0.017059685,0.035956024,1.901390102,1702,1.444228336,Upregulated
VSIG10L,1.088493103,0.617201091,7.696364122,0.007320409,0.01822048,1.893368649,1703,1.73944019,Upregulated
MYZAP,1.194662334,2.524332706,6.748767214,0.011711153,0.026484822,1.883986021,1704,1.577002947,Upregulated
ALPK3,1.015984054,1.038943711,8.357882896,0.005298363,0.014114442,1.879912164,1705,1.850336289,Upregulated
CCR8,1.187792349,-0.468684346,6.727872795,0.01186772,0.026711742,1.868751082,1706,1.573297793,Upregulated
PARM1,1.136610327,1.521722796,7.124767849,0.009702399,0.022765654,1.867132357,1707,1.64271986,Upregulated
ADAMTS6,1.085710244,-0.534608862,7.555345063,0.007861023,0.019279867,1.861880129,1708,1.714895975,Upregulated
SERPINE1,1.019496462,1.106799118,8.189096335,0.005749217,0.015042747,1.858208524,1709,1.822672853,Upregulated
CENPK,1.06778819,2.336211987,7.597150575,0.00767311,0.018912109,1.840076712,1712,1.723260034,Upregulated
C1orf226,1.330867999,0.235761193,5.650620578,0.020590259,0.041903808,1.833598744,1713,1.377746513,Upregulated
HTRA4,1.119423182,-1.456000575,7.048538945,0.009982331,0.023311189,1.827386228,1714,1.632435577,Upregulated
LURAP1L,1.047373373,-1.195452709,7.686586535,0.007326324,0.018228836,1.821634781,1715,1.739241065,Upregulated
POU2AF1,1.155639462,4.594301391,6.697034348,0.01201949,0.027001584,1.812748499,1716,1.568610764,Upregulated
ANGPT1,1.148835958,1.485401914,6.754139101,0.011684319,0.026440921,1.812545399,1717,1.577723422,Upregulated
MMRN1,1.102415315,2.947253415,7.120771922,0.009717099,0.022788891,1.810471106,1718,1.642276808,Upregulated
HEMGN,1.038331709,2.446157982,7.596883662,0.007673921,0.018912109,1.789315536,1721,1.723260034,Upregulated
HERC6,1.212161161,5.288430085,6.182573576,0.015614914,0.033419996,1.78914212,1722,1.475993603,Upregulated
DYNLT5,1.311032537,-0.118033503,5.570623974,0.021473566,0.043360905,1.786808424,1723,1.362901662,Upregulated
BAMBI,1.107321668,0.853605623,6.893672983,0.01089985,0.024975027,1.77447637,1725,1.602494037,Upregulated
HORMAD1,1.106091029,1.566077748,6.856621138,0.0110962,0.025347497,1.765393082,1726,1.596064913,Upregulated
MAB21L3,1.306489394,-0.212339428,5.342097407,0.024206207,0.047788733,1.725447205,1731,1.320674483,Upregulated
CGN,1.163628158,-1.966520869,6.137290106,0.015563351,0.033329271,1.718881475,1732,1.477174184,Upregulated
OXCT2,1.165630692,-1.976031581,6.070344453,0.016095854,0.034238524,1.708214254,1735,1.465484965,Upregulated
FAM47E,1.146550084,-2.5399566,6.11748721,0.015150088,0.032614016,1.704456443,1736,1.486595716,Upregulated
SAMSN1,1.146506242,6.906683229,6.239913769,0.015163028,0.032619393,1.704309187,1737,1.486524124,Upregulated
OXTR,1.011791107,0.55735923,7.366557381,0.008614564,0.020742485,1.702985298,1738,1.683139224,Upregulated
UPK1A,1.019518926,-2.203240676,7.159049917,0.009047739,0.021553166,1.699017009,1739,1.666488935,Upregulated
GJA4,1.210624218,-1.36190641,5.735753262,0.01955897,0.040166345,1.690198094,1741,1.396137686,Upregulated
EPAS1,1.168048034,2.583932476,6.008830775,0.017074801,0.035978726,1.686607888,1742,1.44395422,Upregulated
KCNJ2,1.0603109,6.605998246,6.805172353,0.011381695,0.025879373,1.682762434,1743,1.587046247,Upregulated
CHRFAM7A,1.039415908,-0.318488966,6.922649676,0.010765375,0.024734504,1.670026199,1746,1.606696785,Upregulated
KCNE1,1.163377128,2.862335848,5.959385536,0.017515229,0.036720659,1.669550338,1747,1.435089532,Upregulated
KIR2DS4,1.211103357,1.917768243,5.586560393,0.021259175,0.043037751,1.654549373,1748,1.366150431,Upregulated
ANKRD61,1.142391403,-2.135281687,5.955146475,0.016957109,0.03578746,1.652205417,1749,1.446269126,Upregulated
FKBP5,1.151179214,8.315393079,5.929458164,0.017786962,0.037186415,1.64574387,1750,1.429615694,Upregulated
FAM81B,1.033926027,0.033872706,6.818201809,0.011338373,0.025801452,1.642242452,1751,1.588355848,Upregulated
CD24,1.143941526,5.474197824,5.88785083,0.018173662,0.037828397,1.626893111,1752,1.422182056,Upregulated
KIF26B,1.077271406,-1.505019063,6.279352149,0.014742921,0.031937393,1.611275423,1753,1.49570054,Upregulated
EMP1,1.01070797,2.422646221,6.742706911,0.011747023,0.026523854,1.593243022,1755,1.576363371,Upregulated
EPHB2,1.106116577,3.018431308,5.776316042,0.01925572,0.039669345,1.550272127,1757,1.401544972,Upregulated
PPP4R4,1.156495275,-1.198045353,5.228095121,0.025617451,0.049979454,1.504841472,1761,1.301208492,Upregulated
UBQLNL,1.090659141,0.477431811,5.438527402,0.02299728,0.045857407,1.459945974,1763,1.338590508,Upregulated
H2AC8,1.059514762,2.068820345,5.577689813,0.021356611,0.043192057,1.44580973,1764,1.364596116,Upregulated
PRKAG3,1.028731543,1.696253308,5.356643482,0.023983786,0.047421882,1.36206239,1765,1.324021218,Upregulated
