Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category
CD19,-1.022609054,3.481268529,7.459317678,0.00821237,0.019945926,1.738584486,1729,1.700145797,Downregulated
NANOS3,-1.025038214,-2.305739748,7.29955207,0.008349338,0.020216576,1.736714452,1730,1.694292397,Downregulated
GFRA2,-1.017993985,-0.134822282,7.369852382,0.008617748,0.020746646,1.713336914,1733,1.6830521,Downregulated
C1QB,-1.218130674,3.703127389,5.794215978,0.019077201,0.039404097,1.710814128,1734,1.404458622,Downregulated
CHTF18,-1.007583299,1.120836333,7.372031341,0.008582718,0.020676285,1.697301768,1740,1.684527492,Downregulated
WNT7A,-1.08358994,-0.655829956,6.608141405,0.012620406,0.02813484,1.680383117,1744,1.550755554,Downregulated
UMODL1,-1.079826991,-2.156647,6.510094887,0.012692546,0.028264714,1.672387891,1745,1.548755408,Downregulated
PI3,-1.110272952,6.963891366,6.018381458,0.016989479,0.035829661,1.605185226,1754,1.4457573,Downregulated
TSGA10IP,-1.013940868,-2.066664976,6.597955076,0.012195313,0.027336835,1.585044848,1756,1.563251762,Downregulated
NOG,-1.162460827,-0.007312514,5.335744899,0.024294067,0.047955547,1.533473164,1758,1.319161153,Downregulated
CLIC3,-1.110311729,0.711605538,5.573756029,0.021419367,0.043288262,1.514054216,1759,1.36362985,Downregulated
HLA-DQA2,-1.150744673,4.922409144,5.285702285,0.024891271,0.04886369,1.508642079,1760,1.311013742,Downregulated
ORM1,-1.081650036,5.157920523,5.50324477,0.022201284,0.044584008,1.461115467,1762,1.350820893,Downregulated
