Gene Symbol,logFC,logCPM,F,PValue,BH_adjusted_p-value,MAS_Score,MAS_rank,#NAME?,Category,-log10(P)
SAMSN1,2.2478745719999997,8.568124358,35.61218174,1.0199999999999999e-05,2.6597796610169488e-05,10.284373102280622,487,4.065788824,Upregulated,4.575154339296749
TNFRSF17,2.987380245,2.234885027,20.34202266,0.00024792900000000003,0.00036518790473910964,10.26907064400761,488,3.0148195980000003,Upregulated,3.437483615015205
SLC4A9,2.419292451,-0.838625541,30.498313699999997,2.7000000000000002e-05,5.6981481481481484e-05,10.268121331502208,489,3.7550398069999997,Upregulated,4.24426626357551
GPA33,-2.2336754340000002,2.698028803,35.85396997,9.8e-06,2.579520958083832e-05,10.249132479808496,490,4.078518246000001,Downregulated,4.5884609392218865
CHPT1,1.7487226930000002,5.700402662,68.34184509999999,1.14e-07,1.3810157480314962e-06,10.247167630505734,491,5.284837119,Upregulated,5.859801369036007
TMIE,-2.432000195,-1.304589751,27.43574884,2.98e-05,6.133418060200669e-05,10.244308176840939,492,3.7253294439999998,Downregulated,4.212297432336735
LBH,-1.990874484,6.13298182,47.13930638,1.62e-06,7.16198275862069e-06,10.242982981437628,493,4.602009814,Downregulated,5.144966728820473
C2orf81,-2.183804543,-1.09161999,35.97039257,7.12e-06,2.039873370577281e-05,10.242909821704949,494,4.174026898999999,Downregulated,4.690396791479222
SRPK1,1.8352003959999998,8.388012529,59.27904326,3.24e-07,2.6374285714285715e-06,10.238251376429204,495,5.008737966,Upregulated,5.578819293383154
UBALD2,1.657217519,7.021505822000001,82.55406775,2.7200000000000002e-08,6.666833333333333e-07,10.235108640664155,496,5.572498256,Upregulated,6.176080401829348
TMEM165,1.669188401,6.7195620620000005,79.56945547,3.61e-08,7.505385135135135e-07,10.223156377631309,497,5.51874341,Upregulated,6.124627017241841
BUB1,2.471297468,2.461687045,28.76490019,3.73e-05,7.31032484076433e-05,10.221442820961448,498,3.654489325,Upregulated,4.1360633243530875
LILRA6,1.9721651009999999,6.365566241000001,47.89530669,1.45e-06,6.609851851851852e-06,10.215437108541325,499,4.632668821,Upregulated,5.179808274348591
RHPN1,-1.918227289,-0.047905845999999995,52.14788711,8.75e-07,4.773714539007092e-06,10.207162775338036,500,4.766222614,Downregulated,5.32114355471357
VSIG1,-2.110023008,3.0555822439999996,40.70080874,4.34e-06,1.4610700218818379e-05,10.202655377893793,501,4.313954459,Downregulated,4.835328969973863
ANKHD1,1.509955472,3.549693763,116.71229740000001,1.75e-09,1.8256866666666668e-07,10.174946316594383,502,6.1227074560000005,Upregulated,6.73857375616331
SH3GLB1,1.6293717630000002,8.834285812000001,85.79377898,2.02e-08,5.702330275229357e-07,10.173711961633224,503,5.634617423,Upregulated,6.243947632246542
ABCA1,1.94569109,8.35491618,49.1970568,1.21e-06,5.9097936507936514e-06,10.172905157307781,504,4.678711246000001,Upregulated,5.228427682889673
SLC16A10,-2.349212988,0.889143461,31.77607094,2.13e-05,4.691488904795991e-05,10.169013139677336,505,3.8352747789999997,Downregulated,4.328689306427986
SNED1,-1.9796595559999999,3.2745073430000002,46.90937944,1.68e-06,7.3532859174964435e-06,10.162619047563844,506,4.591831716000001,Downregulated,5.133518547046503
TLR5,2.147927816,6.496705772,38.30112577,6.42e-06,1.91232720232333e-05,10.134863792678754,507,4.200276056,Upregulated,4.7184377972033085
RPL36,-1.735954234,5.414399919,67.45599551,1.26e-07,1.4520674157303371e-06,10.134523767406199,508,5.2638800230000005,Downregulated,5.838013219999554
RNASE4,2.167237665,2.6903750810000004,37.2319744,7.71e-06,2.1625952597994532e-05,10.11021735345772,509,4.150872503,Upregulated,4.665024753276295
CST7,2.036296444,6.876037062000001,43.38365498,2.84e-06,1.0855503105590061e-05,10.10888834151785,510,4.435517301,Upregulated,4.964350044073372
KIAA1671,-2.192628396,2.719817635,36.11021758,9.37e-06,2.498396013864818e-05,10.091218569175723,511,4.092236865,Downregulated,4.602338721684476
LSMEM2,2.25804174,-0.533616456,34.14272704,1.4099999999999999e-05,3.432412974683544e-05,10.080802594143696,512,3.96540821,Upregulated,4.464400465043528
PTEN,1.6755821519999998,10.00108883,74.62337283,5.89e-08,9.69172727272727e-07,10.076278844543388,513,5.4211738789999995,Upregulated,6.013598815501939
TMEM177,-2.112714581,0.067230699,39.67572365,5.45e-06,1.7199641025641028e-05,10.06598767079631,514,4.247793584,Downregulated,4.764480617174436
CDHR3,-2.14837128,1.4619947430000002,37.61147884,7.31e-06,2.074988007380074e-05,10.060789208977035,515,4.166634737,Downregulated,4.682984408997049
RPTOR,-1.5867089769999998,3.076717734,91.04573248,1.27e-08,4.5974e-07,10.055748638721369,516,5.724582325,Downregulated,6.337487708510878
ADAM23,-2.162549397,1.4813316159999999,37.06276585,8.02e-06,2.2413751135331513e-05,10.054741965859774,517,4.136702437,Downregulated,4.64948545444013
ADAM9,1.661147561,6.069161325,75.15733351,5.5800000000000003e-08,9.33133695652174e-07,10.016813029428771,518,5.433536435,Upregulated,6.0300561278244995
CNGB1,2.3557441480000003,0.552340498,30.56491811,2.6600000000000003e-05,5.629174690508942e-05,10.010864967490557,519,3.7606625489999996,Upregulated,4.249555273644494
COL6A1,-2.449107657,-0.72626323,27.34978391,4.34e-05,8.253510506798516e-05,10.00059140534994,520,3.608674293,Downregulated,4.083361291516284
MCTP2,1.668326089,8.598235421,72.88883049,7.04e-08,1.051557281553398e-06,9.973532078905995,521,5.391703576,Upregulated,5.978167064979583
M1AP,1.7326356219999999,2.4743998940000003,64.57926509,1.74e-07,1.7554032786885247e-06,9.972397600885346,522,5.182421897,Upregulated,5.755623094816728
CASR,2.277667319,-1.277730045,32.13604561,1.84e-05,4.193837037037037e-05,9.970234613397508,523,3.8787163000000002,Upregulated,4.377388449238011
DBP,-1.6655737480000001,2.172009493,73.29408776,6.78e-08,1.0342985148514853e-06,9.969048659643121,524,5.397494432,Downregulated,5.9853540989186635
FN1,2.889563484,3.7920040189999997,20.43116898,0.00024203700000000001,0.00035839646246390764,9.956384790225577,525,3.0232662789999996,Upregulated,3.4456362856728213
AZU1,2.833387412,0.121986101,21.22574558,0.00020523900000000002,0.0003096442416666667,9.942744580072723,526,3.082048822,Upregulated,3.5091369919846045
RAB13,1.961187183,2.752018739,45.55381775,2.05e-06,8.570448369565218e-06,9.937328507842054,527,4.530131338,Upregulated,5.0669964570342865
NTRK1,-2.147102185,-0.978174889,35.46822882,8.61e-06,2.354930666666667e-05,9.936835879495508,528,4.116249578,Downregulated,4.628021874746268
SLC29A2,-1.674269648,1.470579673,71.48712678,8.25e-08,1.164461009174312e-06,9.93490688924245,529,5.351550863,Downregulated,5.933875048807221
LOXHD1,2.4036239530000003,4.385925765,28.71381189,3.77e-05,7.365263492063493e-05,9.933725223414635,530,3.6523036760000003,Upregulated,4.132811711672368
CEP55,2.089673755,0.734891115,39.01081134,5.79e-06,1.7851533066132264e-05,9.92244904882267,531,4.231388072,Upregulated,4.748324481312476
QPCT,2.02578486,7.881393758,41.8623234,3.6e-06,1.2747065592635214e-05,9.915385871087976,532,4.368101058,Upregulated,4.894589779433921
APOBEC3A,2.0890296000000004,6.066221053,38.79959115,5.91e-06,1.8094597014925374e-05,9.907120692339568,533,4.22528415,Upregulated,4.742451084627794
ASB2,-2.000712815,0.0020279129999999997,43.49689476,2.99e-06,1.1260991432068545e-05,9.900374054326939,534,4.420110706,Downregulated,4.948423371960527
SLC4A10,-2.3449521730000003,2.48116794,29.92305705,2.9600000000000005e-05,6.108598256203891e-05,9.881765486990947,535,3.727208258,Downregulated,4.214058436146598
IFITM1,2.015972016,9.811445771,41.90424589,3.57e-06,1.2713993055555556e-05,9.869630546947038,536,4.368340717,Upregulated,4.895718030119242
SMARCA1,-2.139037301,-1.135432386,34.66483618,9.02e-06,2.4388875219683654e-05,9.866968862628509,537,4.101746424,Downregulated,4.612808228269652
CBS,2.436999406,2.186630482,27.46857788,4.88e-05,9.128121580547112e-05,9.844548089761865,538,3.5687776280000003,Upregulated,4.039618584035824
FBLN7,-2.141064251,0.207921238,36.28882827,9.59e-06,2.5394518072289158e-05,9.838746962797925,539,4.085763052,Downregulated,4.59526002463619
IDI1,1.7675522469999998,7.9195213639999995,58.69111379999999,3.48e-07,2.7246717557251907e-06,9.835872907635126,540,4.995691283999999,Upregulated,5.564685810181388
BMX,2.239619596,4.740118011,32.48842009,1.8e-05,4.1332835820895524e-05,9.817831166471853,541,3.885247003,Upregulated,4.383704797014043
RNF10,1.6539616419999998,8.667323212000001,71.26807688,8.339999999999999e-08,1.1664627272727272e-06,9.813168004564492,542,5.350402893,Upregulated,5.933129133937009
IGF1,2.7225594319999997,-0.260150365,22.27615915,0.00015968,0.0002491558620689655,9.810821569082322,543,3.168589842,Upregulated,3.603528890414438
WDR6,-1.319647782,6.6638674710000005,160.9787968,1.21e-10,3.7231699999999996e-08,9.803778357923678,544,6.810343679,Downregulated,7.4290871334360915
CC2D2B,1.7625285169999998,2.43227009,58.14742835,3.7299999999999997e-07,2.7857305825242715e-06,9.790953228730784,545,4.98533943,Upregulated,5.555060887976989
CD4,-1.7572748390000001,7.302922937999999,58.97186133,3.36e-07,2.692375e-06,9.787782655908787,546,4.999612693,Downregulated,5.569864450730228
ZCCHC2,1.945682039,8.138608451,44.82403027,2.28e-06,9.329202127659574e-06,9.787083204558808,547,4.493855855,Upregulated,5.03015549734373
EEF1G,-1.4745523269999998,9.34096511,110.16830709999999,2.7899999999999997e-09,2.320224324324324e-07,9.78287321310596,548,6.017840139,Downregulated,6.634470024545939
ESPL1,1.902926537,1.280490678,47.02151591,1.66e-06,7.276096866096866e-06,9.77742974713134,549,4.596200653,Upregulated,5.1381015278422915
C1orf162,1.625845125,7.519890156000001,74.28940629,6.099999999999999e-08,9.87878947368421e-07,9.763681664263656,550,5.41295485,Upregulated,6.005296269694603
GRAP,-1.845552448,3.322637131,50.35102222,1.03e-06,5.308726968174204e-06,9.735306899285206,551,4.721805009,Downregulated,5.275009610176738
FAM151B,1.760261529,2.37037435,57.41534795,4.0799999999999995e-07,2.95392e-06,9.733544387545562,552,4.960677099999999,Upregulated,5.529601270712973
PBK,2.425947935,-0.040365011,27.24574338,5.3e-05,9.777038369304556e-05,9.727548272924215,553,3.5404294089999997,Upregulated,4.009792680453472
ZFP41,-1.6690704840000001,1.665220945,67.16580208,1.31e-07,1.4874059040590407e-06,9.726625913261955,554,5.2507709689999995,Downregulated,5.827570498971183
B4GALT4,1.690768685,4.814213528,64.25322585,1.8e-07,1.7751923076923077e-06,9.723195780402442,555,5.177272136,Upregulated,5.750754592667678
RHOT1,1.381500111,6.855735054,133.0049027,5.98e-10,9.20023e-08,9.720512898282283,556,6.418975378,Upregulated,7.036201315428112
ACSM3,-1.6211632669999998,1.113400124,74.1703406,6.3e-08,1.0149267015706806e-06,9.716547937656532,557,5.403115011000001,Downregulated,5.993565321546687
EPHB2,2.577406983,2.0924629230000003,24.06032129,0.00010241200000000001,0.00017052041341991344,9.712245879668163,558,3.317963373,Upregulated,3.76822362309405
PRUNE2,2.453455547,3.304189458,26.29204353,6.25e-05,0.00011207022144522144,9.692400108490746,559,3.4861776819999997,Upregulated,3.950509769921153
DBH,-2.319669013,-0.710839083,28.89228696,3.3e-05,6.641007194244604e-05,9.691034448094426,560,3.694823444,Downregulated,4.177766049286975
ALDH1A2,2.141902371,-0.017079696000000002,34.9285249,1.2e-05,2.997077922077922e-05,9.688471204724786,561,4.018921315,Upregulated,4.5233019655333235
MCL1,1.580615554,12.32498094,80.28400282,3.3700000000000004e-08,7.428757142857142e-07,9.687725247935465,562,5.524631669,Upregulated,6.129083839153125
TNFAIP6,2.069540692,6.194486684,37.50929151,7.35e-06,2.0844193548387094e-05,9.687550821312492,563,4.164991784,Upregulated,4.681014902852895
PELI1,1.869944635,10.40120105,47.9193535,1.45e-06,6.600073964497043e-06,9.68715692356816,564,4.6336174880000005,Upregulated,5.1804511974592025
C14orf132,-2.276813283,1.06413473,30.62830937,2.6300000000000002e-05,5.581041379310345e-05,9.683935232252331,565,3.764464789,Downregulated,4.253284757497759
RNF207,-2.124560324,0.34008111799999996,35.53512488,1.09e-05,2.7856561461794018e-05,9.677526291005849,566,4.04734936,Downregulated,4.555072492733724
RPS17,-1.4989320469999998,5.500210107000001,98.84996067,6.64e-09,3.522634482758621e-07,9.672806984796047,567,5.836069329,Downregulated,6.453132417947462
TMEM8B,-1.513627146,2.022609717,93.90801913,1e-08,4.1026666666666666e-07,9.667436329653567,568,5.769048131,Downregulated,6.386933767144241
INSL3,1.9741955690000001,1.556119951,41.91028425,3.59e-06,1.2726301843317972e-05,9.664275186903916,569,4.368886978,Upregulated,4.895297780350714
FMNL3,-1.715620306,5.121787322,60.94102734,2.65e-07,2.3297285714285715e-06,9.663565360497259,570,5.0613522380000004,Downregulated,5.632694674166009
TSPAN16,2.088840615,5.875643376,36.52995303,8.69e-06,2.3662946902654866e-05,9.662832911735004,571,4.113764939,Upregulated,4.625931170787295
SLC22A1,2.045564146,3.928552663,38.42122412,6.3e-06,1.894926686217009e-05,9.659987644833887,572,4.204767885,Upregulated,4.72240758801112
CENPU,1.7410209819999998,3.045447358,57.82475009,3.88e-07,2.863011990407674e-06,9.650787173419284,573,4.9739129339999995,Upregulated,5.543176833132092
PRRG4,2.0452471230000002,6.535251872999999,38.23880704,6.49e-06,1.9257213114754097e-05,9.644171707448935,574,4.197398074,Upregulated,4.715406563341213
STS,1.73950063,4.983780353,57.72837666,3.92e-07,2.8856076555023925e-06,9.636420738893646,575,4.969944452,Upregulated,5.539762718507119
CD1C,-1.62785466,3.076866,70.36221254,9.19e-08,1.2188633620689654e-06,9.627205675677939,576,5.3381854330000005,Downregulated,5.91404497725733
ACE,-2.043366594,0.83333258,38.09026673,6.85e-06,1.990316336166194e-05,9.606025521055884,577,4.184729859,Downregulated,4.701077892367601
PARVA,-2.190366417,-1.147944382,30.96805702,1.7899999999999998e-05,4.119543754674644e-05,9.605087221105856,578,3.886561071,Downregulated,4.385150880034633
SVBP,1.52140401,2.7369573010000003,89.81206956,1.42e-08,4.909370786516854e-07,9.59849859516071,579,5.6980102079999995,Upregulated,6.308974166014398
GCSAM,-2.252184466,3.026667962,30.59448895,2.59e-05,5.515176470588235e-05,9.590793738893483,580,3.768502984,Downregulated,4.258440586763856
RAB1A,1.5818524459999999,7.606075082,76.27045042,4.9900000000000003e-08,8.723994318181819e-07,9.584894206558605,581,5.46129591,Upregulated,6.0592846259433015
GLIPR1L2,-2.0083803469999997,-0.9344795690000001,38.67040544,5.32e-06,1.699858774662513e-05,9.579145112599717,582,4.253007865,Downregulated,4.769587158582028
REPS2,1.796828088,7.51513659,51.87871089,8.359999999999999e-07,4.6656684782608695e-06,9.579045286231139,583,4.775762425,Upregulated,5.331086123488481
SKA3,2.345714559,-0.21698076100000002,28.2407685,4.33e-05,8.24978947368421e-05,9.57885942188763,584,3.608592892,Upregulated,4.0835571340662975
AANAT,1.9788144509999999,2.019674524,40.79396137,4.27e-06,1.4454114411441144e-05,9.577478786408648,585,4.316829553,Upregulated,4.840008511949486
MFSD3,-2.035533488,-1.344815976,35.47034814,6.96e-06,2.0108845070422535e-05,9.560112780958372,586,4.180527194,Downregulated,4.696612871916736
RSPH9,2.086134469,0.7328093370000001,35.80615526,9.99e-06,2.6205652173913043e-05,9.557844171507858,587,4.072460308999999,Upregulated,4.581605027642088
AMN1,1.6576611069999998,5.289532518,64.8059312,1.69e-07,1.7218973509933775e-06,9.55474658960285,588,5.18996292,Upregulated,5.763992742096018
NME8,1.4693900180000001,4.586377563,103.1631088,4.73e-09,3.163958695652174e-07,9.55069597399065,589,5.882877185,Upregulated,6.499769194696304
C10orf105,1.6762071619999999,5.683088775,62.73112252,2.15e-07,2.016935975609756e-06,9.546515870904079,590,5.1230226739999996,Upregulated,5.695307887548616
PFN4,1.942987279,-1.222697954,42.51837376,3.42e-06,1.2279276546091013e-05,9.54167481708783,591,4.382156329,Upregulated,4.9108272196196046
DRC1,2.086672884,0.473988769,35.64506829,1.0300000000000001e-05,2.6790448013524942e-05,9.540310208508284,592,4.062198092,Upregulated,4.572020023675299
ZDHHC1,-1.9191624219999999,-0.924576252,42.85713887,2.79e-06,1.0757932330827068e-05,9.534919373664662,593,4.439218635,Downregulated,4.968271191829674
EIF2AK2,1.926569201,7.439722801,42.96978246,3.03e-06,1.1342226277372262e-05,9.527465930982931,594,4.416718487,Upregulated,4.945301692790287
DNAAF1,2.648171436,0.170931716,22.17638101,0.000162995,0.0002538135703441296,9.521461103831776,595,3.1612580710000002,Upregulated,3.595485161721144
CD59,1.687459254,7.194458406,61.05851306,2.61e-07,2.3144005763688763e-06,9.509780356070959,596,5.064434018,Upregulated,5.6355614712051345
GTSE1,1.8944069730000002,0.50948062,44.68589213,2.37e-06,9.55765399737877e-06,9.509257491139357,597,4.484072865,Upregulated,5.0196486956973185
MMADHC,1.4839334730000002,6.188842909,94.83552995,9.220000000000001e-09,3.940269444444445e-07,9.503813462982126,598,5.78739062,Upregulated,6.40447407913018
BIN1,-1.6944467319999998,4.490147911,59.90052152,3e-07,2.54297520661157e-06,9.479849751374271,599,5.024993507,Downregulated,5.594657874068992
HMCN1,1.952051681,-0.444345062,41.46977519,4.09e-06,1.3967735849056603e-05,9.476964926828268,600,4.33090143,Upregulated,4.854873986724263
ATP1A3,-1.7033582530000002,1.285153426,58.64797365,3.55e-07,2.7445603015075377e-06,9.473273294191385,601,4.991611287,Downregulated,5.561527222771136
DOCK9,-1.7807199530000002,5.345820463,51.35332999,8.98e-07,4.830674825174825e-06,9.466293373192705,602,4.76127567,Downregulated,5.315992195878262
CFAP54,2.010047986,1.685326501,38.07783879,6.69e-06,1.9736462128475554e-05,9.456734456973713,603,4.187946322,Upregulated,4.704730694411249
LRIG1,-1.634670619,4.525881934,65.40383352,1.58e-07,1.6536258503401363e-06,9.450950754769563,604,5.206480202,Downregulated,5.781562747210276
EDARADD,-1.8214301,0.417227876,48.36474266,1.43e-06,6.547782738095238e-06,9.442121949199006,605,4.637823357,Downregulated,5.183905739341305
MXRA8,-1.5539437390000002,2.410193318,77.44462822,4.46e-08,8.419276073619631e-07,9.439781267519274,606,5.4735998729999995,Downregulated,6.0747252494443575
MS4A4A,2.170551331,3.449773874,31.88845138,2.02e-05,4.51055152394775e-05,9.432717621488099,607,3.849171731,Upregulated,4.345770351877524
GOLGA6C,2.007783838,-0.927261149,38.18259702,7.01e-06,2.0196413857677903e-05,9.425994461559588,608,4.1779891330000005,Upregulated,4.694725738478421
LY9,-1.7918052340000001,5.17678749,49.94002549,1.09e-06,5.50727422003284e-06,9.423217144090685,609,4.70766893,Downregulated,5.259063298444794
DTL,2.17728642,1.2865524320000001,31.57451989,2.15e-05,4.7253928571428574e-05,9.417987574595351,610,3.8308334439999996,Upregulated,4.325562079515175
HMMR,1.9747515919999998,0.36200639799999995,39.53939709,5.35e-06,1.7059015544041447e-05,9.41570649849385,611,4.251899456,Upregulated,4.7680460350751055
IL18,1.6474199409999999,3.6639532960000003,63.29832931,2.01e-07,1.9267196261682245e-06,9.415303934505078,612,5.143064757,Upregulated,5.715181478736925
AP3S1,1.4570692669999998,5.7902814860000005,99.4311239,6.34e-09,3.4836035714285714e-07,9.40971146887796,613,5.841067136,Upregulated,6.45797127287701
SLC51A,1.9865903669999998,3.036028556,38.64075696,6.07e-06,1.8455918972332017e-05,9.404249267089655,614,4.216264283,Upregulated,4.733864325181064
AXIN2,-2.302285666,3.686314957,28.02893028,4.34e-05,8.253510506798516e-05,9.401064170557188,615,3.608674293,Downregulated,4.083361291516284
EXOC6,1.576203099,6.162005454,72.41684004,7.389999999999999e-08,1.087991866028708e-06,9.39948913328219,616,5.380155635,Upregulated,5.96337435146877
ETV5,1.666987816,0.524413537,61.26841948,2.6e-07,2.312196531791907e-06,9.39510208065319,617,5.06558787,Upregulated,5.6359752545745
PTTG2,1.9826351830000002,1.7876844490000001,38.71108702,6.01e-06,1.8309673267326734e-05,9.39237612651727,618,4.219782241,Upregulated,4.737319405532444
LRP5,-1.9116570419999999,-1.873703294,36.51650021,3.42e-06,1.2279276546091013e-05,9.387817436431098,619,4.381857427,Downregulated,4.9108272196196046
JAK2,1.530804442,7.842332167,81.00917884,3.15e-08,7.398893129770992e-07,9.38510676555439,620,5.527025097,Upregulated,6.130833245618705
KIAA1958,2.00578089,4.5230301,37.29296184,7.62e-06,2.141254794520548e-05,9.365656195829512,621,4.154023326,Upregulated,4.669331651589078
DNAI2,-1.997311365,-0.28964873399999996,37.88239759,7.26e-06,2.0626980609418284e-05,9.358530907077126,622,4.1691630989999995,Downregulated,4.685564339677768
CR1L,1.939232005,-0.889303308,40.91056409,4.53e-06,1.5052710583153348e-05,9.351723891748408,623,4.302160018,Upregulated,4.822385288421644
A2M,-2.048731178,2.560400776,35.34156337,1.07e-05,2.7413738551207326e-05,9.346376647385863,624,4.05236875,Downregulated,4.562031733470238
MCF2L,-1.9043719959999998,1.495937585,42.19594191,3.45e-06,1.2372552447552447e-05,9.345783071698206,625,4.381013398,Downregulated,4.907540696527973
PRPF40B,-1.677606326,1.760520156,58.836080200000005,3.44e-07,2.714071794871795e-06,9.338192066696376,626,4.995566708999999,Downregulated,5.566378668207511
RALB,1.753971641,8.663952416,51.51266894,8.78e-07,4.773155477031802e-06,9.333224107234352,627,4.76671731,Upregulated,5.32119441903471
IKZF2,-1.96496666,5.505394398,38.80573085,5.91e-06,1.8094597014925374e-05,9.318758267974452,628,4.225375157,Downregulated,4.742451084627794
TPX2,2.014765777,2.090224942,36.15394245,9.3e-06,2.4883565217391305e-05,9.276157718875671,629,4.093856337,Upregulated,4.604087395552218
SCART1,-1.874182978,1.650540642,43.07051202,3e-06,1.128484107579462e-05,9.27252881625572,630,4.418792603,Downregulated,4.947504552704202
FBLN5,-2.2061493519999997,1.670653599,29.75483501,3.0799999999999996e-05,6.28875912408759e-05,9.268993190010233,631,3.715812942,Downregulated,4.2014350395667295
CAMK2N1,-1.80154547,0.318263442,47.53717549,1.62e-06,7.16198275862069e-06,9.268891503607241,632,4.602556015,Downregulated,5.144966728820473
RALGAPA2,1.537125541,7.909976642,75.37860026,5.46e-08,9.333e-07,9.268834323982068,633,5.434128843,Upregulated,6.029978734171634
JMJD8,-1.5110826880000001,1.0304819459999999,80.74013421,3.3e-08,7.411751824817518e-07,9.26305645097112,634,5.525142395,Downregulated,6.130079131031061
UPB1,2.069033278,2.89744839,33.92017053,1.3800000000000002e-05,3.372724384432089e-05,9.252756435946209,635,3.9715641269999997,Upregulated,4.472019147459168
SHF,-1.5457908130000002,-0.328288247,73.57963393,7.320000000000001e-08,1.0828673076923077e-06,9.221298786028806,636,5.382629512,Downregulated,5.965424757656911
ABLIM1,-1.8918848019999999,7.472734215,41.43721366,3.85e-06,1.3370711060948082e-05,9.220754221426562,637,4.348557759,Downregulated,4.873845496131092
E2F3,1.5759998240000002,7.371179581,67.88798992,1.2e-07,1.4256370656370654e-06,9.213280821440584,638,5.270994496,Upregulated,5.845991021786169
TIMP3,2.762125465,-0.8132582340000001,19.14604747,0.00032944699999999996,0.00046457764390467457,9.206003123214819,639,2.9194061739999997,Upregulated,3.332941692862174
NT5E,-1.894916435,2.529154274,41.03075164,4.12e-06,1.402349557522124e-05,9.19630179302428,640,4.329896455,Downregulated,4.8531437181947705
NEDD8,1.4979049269999998,2.990139423,80.26616723,3.38e-08,7.376070921985815e-07,9.185415020097336,641,5.526950386,Upregulated,6.132174916130267
PLCG1,-1.8498197669999998,6.932233967,43.40515583,2.83e-06,1.0830733830845771e-05,9.18498799790113,642,4.436071205,Downregulated,4.965342116976703
CA4,1.88109876,5.677222997,41.58066155,3.76e-06,1.3177129840546698e-05,9.180098994164275,643,4.353596383,Upregulated,4.880179174730983
LRFN3,-1.7496909530000002,-0.158636321,50.19262174,1.14e-06,5.6852188006482985e-06,9.17757139913913,644,4.695053258,Downregulated,5.245252816449311
ROBO3,-1.993576885,1.709814748,35.90885149,9.75e-06,2.5685573630136988e-05,9.151137367950913,645,4.080186031,Downregulated,4.590310730830385
CKAP4,1.7421420330000001,7.440697071000001,49.76261869,1.12e-06,5.621924959216966e-06,9.14644594223404,646,4.700936017,Upregulated,5.250114955600775
ZNF512B,-1.547138831,3.5518375730000002,70.14249292,9.400000000000001e-08,1.2268885593220338e-06,9.145439141554814,647,5.3343832980000006,Downregulated,5.9111948832953916
ZNF469,-2.073739441,-0.203846799,33.12752651,1.6800000000000002e-05,3.907301587301588e-05,9.141298663190199,648,3.910505454,Downregulated,4.40812306621418
KIFC2,-1.649057318,1.987461133,57.70896576,3.95e-07,2.886971496437054e-06,9.135047840389939,649,4.969708942,Downregulated,5.53955750396175
RGS12,-1.5465661640000001,1.477540461,69.83329405,9.810000000000001e-08,1.2473293388429755e-06,9.130955804132961,650,5.328387402,Downregulated,5.904018862353024
CLEC10A,-1.920953876,3.2524688360000003,38.88390119,5.83e-06,1.795686686686687e-05,9.116404195029157,651,4.228636238,Downregulated,4.74576943721951
PRRG1,2.101047469,-0.390773081,32.00408206,2.08e-05,4.601121495327103e-05,9.112529243263584,652,3.842011631,Upregulated,4.337136298781826
JCHAIN,2.762081166,8.491821958,18.84135888,0.00036272,0.0005050178461538462,9.105734404004021,653,2.8862550839999996,Upregulated,3.29669327465521
SPN,-1.7418400459999999,7.078162937999999,49.12837541,1.22e-06,5.9210410094637215e-06,9.105646387892229,654,4.678568679,Downregulated,5.227601930959526
MYL9,2.501889529,4.986817704,22.538944,0.000145268,0.0002301697404737384,9.101753445300435,655,3.199710586,Upregulated,3.637951771970678
TROAP,2.0646490159999997,0.40283656,32.97070927,1.6800000000000002e-05,3.907301587301588e-05,9.101226951066009,656,3.9100749930000003,Upregulated,4.40812306621418
MBOAT2,1.728831262,6.62538731,50.09920125,1.07e-06,5.44196694214876e-06,9.100989772123468,657,4.713370095,Upregulated,5.264244100719801
ACSL6,-1.919485734,3.543505244,38.72553985,5.99e-06,1.8266828543111992e-05,9.095169981855003,658,4.221408213,Downregulated,4.738336847600141
TSPAN6,-2.340010125,-1.287422227,23.77593076,7.55e-05,0.00013132475975127192,9.083108222717923,659,3.4209792830000003,Downregulated,3.8816533850330766
CXCR3,-1.7068610730000002,0.740696644,51.70770943,8.82e-07,4.7864444444444444e-06,9.080478680784939,660,4.765737201,Downregulated,5.319986977513628
CDH1,-2.425057075,-0.545813777,23.47574,0.000110805,0.0001820325600640683,9.069351940390376,661,3.290742742,Downregulated,3.739850923051111
CEP170B,-2.0347065890000002,-1.473811166,31.188975199999998,1.4499999999999998e-05,3.491118935837246e-05,9.06875920491615,662,3.957393047,Downregulated,4.457035355339948
TNFRSF25,-2.036348295,5.050289888,33.53771692,1.4800000000000002e-05,3.55223088923557e-05,9.060729322557481,663,3.950739215,Downregulated,4.449498813540383
SPOCK2,-1.926064525,7.569016209,37.97600984,6.79e-06,1.9784876893939398e-05,9.059565467502539,664,4.1867443,Downregulated,4.7036666476698334
MUC1,1.7173432000000002,1.536261935,50.32469589,1.04e-06,5.3334666666666664e-06,9.055534232586197,665,4.720280492,Upregulated,5.2729904148374045
KLHL3,-1.878474988,4.081342011,40.34703525,4.59e-06,1.5186483870967741e-05,9.051512065984289,666,4.298227827,Downregulated,4.818542766769215
MEF2A,1.642899695,7.483803047,56.53790616,4.55e-07,3.104230088495575e-06,9.049167250999211,667,4.940045624,Upregulated,5.508046095899489
CRISPLD2,1.875886896,7.902407526,40.41637309,4.53e-06,1.5052710583153348e-05,9.046249370013342,668,4.301733058,Upregulated,4.822385288421644
AURKB,1.610663718,1.661037998,60.50993735,2.8e-07,2.420112359550562e-06,9.045752346766902,669,5.04525158,Upregulated,5.616164470383198
